# ANI ranges report for assembly: GCA_003149375.1
# Submitted organism: Vampirovibrio chlorellavorus (taxid = 758823, rank = species, lineage = Bacteria; Bacillati; Candidatus Melainabacteria; Vampirovibriophyceae; Vampirovibrionales; Vampirovibrio)
# Submitted Organism Has Type Assembly: Yes
# Best match: Vampirovibrio chlorellavorus (taxid = 758823, rank = species, lineage = Bacteria; Bacillati; Candidatus Melainabacteria; Vampirovibriophyceae; Vampirovibrionales; Vampirovibrio)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	QFWH01000005.1	CONTIG	35946	38956	261251	LAPX01000001.1	228683	231702	GCA_001858525.1	Vampirovibrio chlorellavorus	78.6579	96	1.15253
-	QFWH01000005.1	CONTIG	39662	40966	261251	LAPX01000001.1	232184	233492	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2679	96	0.49952
-	QFWH01000005.1	CONTIG	40967	43225	261251	LAPX01000017.1	285	2543	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2679	96	0.864686
-	QFWH01000005.1	CONTIG	43356	46101	261251	LAPX01000017.1	3167	5923	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1702	96	1.0511
-	QFWH01000005.1	CONTIG	46201	51007	261251	LAPX01000017.1	5998	10786	GCA_001858525.1	Vampirovibrio chlorellavorus	84.6473	96	1.83999
-	QFWH01000005.1	CONTIG	51228	51396	261251	LAPX01000017.1	10960	11128	GCA_001858525.1	Vampirovibrio chlorellavorus	94.6746	96	0.0646887
-	QFWH01000005.1	CONTIG	52075	54232	261251	LAPX01000004.1	487579	489736	GCA_001858525.1	Vampirovibrio chlorellavorus	76.6972	96	0.826026
-	QFWH01000005.1	CONTIG	55852	57181	261251	LAPX01000007.1	41383	42712	GCA_001858525.1	Vampirovibrio chlorellavorus	93.6234	96	0.509089
-	QFWH01000005.1	CONTIG	57649	58333	261251	LAPX01000007.1	43177	43861	GCA_001858525.1	Vampirovibrio chlorellavorus	97.9562	96	0.2622
-	QFWH01000005.1	CONTIG	58458	60957	261251	LAPX01000007.1	43962	46464	GCA_001858525.1	Vampirovibrio chlorellavorus	80.2293	96	0.956934
-	QFWH01000005.1	CONTIG	67013	67777	261251	LAPX01000011.1	6117	6882	GCA_001858525.1	Vampirovibrio chlorellavorus	82.2917	96	0.292822
-	QFWH01000005.1	CONTIG	68090	69215	261251	LAPX01000001.1	221879	223005	GCA_001858525.1	Vampirovibrio chlorellavorus	78.6914	96	0.431003
-	QFWH01000005.1	CONTIG	74203	76280	261251	LAPX01000001.1	215184	217261	GCA_001858525.1	Vampirovibrio chlorellavorus	82.9971	96	0.795404
-	QFWH01000005.1	CONTIG	76534	78069	261251	LAPX01000001.1	213393	214930	GCA_001858525.1	Vampirovibrio chlorellavorus	87.8729	96	0.58794
-	QFWH01000005.1	CONTIG	78853	85331	261251	LAPX01000001.1	206020	212519	GCA_001858525.1	Vampirovibrio chlorellavorus	87.7989	96	2.47999
-	QFWH01000005.1	CONTIG	89086	102094	261251	LAPX01000001.1	187154	200219	GCA_001858525.1	Vampirovibrio chlorellavorus	86.1319	96	4.9795
-	QFWH01000005.1	CONTIG	102117	103073	261251	LAPX01000001.1	185284	186240	GCA_001858525.1	Vampirovibrio chlorellavorus	90.1776	96	0.366314
-	QFWH01000005.1	CONTIG	103176	104191	261251	LAPX01000001.1	184200	185212	GCA_001858525.1	Vampirovibrio chlorellavorus	81.9785	96	0.388898
-	QFWH01000005.1	CONTIG	104724	105979	261251	LAPX01000001.1	182395	183653	GCA_001858525.1	Vampirovibrio chlorellavorus	88.8361	96	0.480764
-	QFWH01000005.1	CONTIG	108042	109254	261251	LAPX01000001.1	171135	172347	GCA_001858525.1	Vampirovibrio chlorellavorus	87.2323	96	0.464304
-	QFWH01000005.1	CONTIG	110194	112057	261251	LAPX01000001.1	174743	176605	GCA_001858525.1	Vampirovibrio chlorellavorus	84.8582	96	0.71349
-	QFWH01000005.1	CONTIG	112112	115511	261251	LAPX01000001.1	176633	180010	GCA_001858525.1	Vampirovibrio chlorellavorus	85.1624	96	1.30143
-	QFWH01000005.1	CONTIG	116053	116176	261251	LAPX01000001.1	180430	180553	GCA_001858525.1	Vampirovibrio chlorellavorus	92.7419	96	0.0474639
-	QFWH01000005.1	CONTIG	116229	117317	261251	LAPX01000001.1	180744	181817	GCA_001858525.1	Vampirovibrio chlorellavorus	83.3029	96	0.416841
-	QFWH01000005.1	CONTIG	117702	120078	261251	LAPX01000001.1	166458	168830	GCA_001858525.1	Vampirovibrio chlorellavorus	89.3277	96	0.909853
-	QFWH01000005.1	CONTIG	120879	125377	261251	LAPX01000001.1	161774	166235	GCA_001858525.1	Vampirovibrio chlorellavorus	85	96	1.7221
-	QFWH01000005.1	CONTIG	125573	128101	261251	LAPX01000001.1	159078	161590	GCA_001858525.1	Vampirovibrio chlorellavorus	81.6391	96	0.968035
-	QFWH01000005.1	CONTIG	132649	134287	261251	LAPX01000001.1	152498	154131	GCA_001858525.1	Vampirovibrio chlorellavorus	83.908	96	0.627366
-	QFWH01000005.1	CONTIG	134566	136521	261251	LAPX01000001.1	150241	152200	GCA_001858525.1	Vampirovibrio chlorellavorus	83.5025	96	0.748705
-	QFWH01000005.1	CONTIG	145058	148094	261251	LAPX01000001.1	138875	141898	GCA_001858525.1	Vampirovibrio chlorellavorus	83.6554	96	1.16248
-	QFWH01000005.1	CONTIG	148579	153946	261251	LAPX01000001.1	133105	138447	GCA_001858525.1	Vampirovibrio chlorellavorus	84.7253	96	2.05473
-	QFWH01000005.1	CONTIG	159315	164009	261251	LAPX01000001.1	121970	126694	GCA_001858525.1	Vampirovibrio chlorellavorus	85.14	96	1.79712
-	QFWH01000005.1	CONTIG	166477	168841	261251	LAPX01000001.1	117319	119688	GCA_001858525.1	Vampirovibrio chlorellavorus	79.8745	96	0.90526
-	QFWH01000005.1	CONTIG	169330	171235	261251	LAPX01000001.1	115010	116910	GCA_001858525.1	Vampirovibrio chlorellavorus	83.4461	96	0.729567
-	QFWH01000005.1	CONTIG	173827	174710	261251	LAPX01000001.1	111563	112444	GCA_001858525.1	Vampirovibrio chlorellavorus	89.2013	96	0.338372
-	QFWH01000005.1	CONTIG	174928	178854	261251	LAPX01000001.1	107498	111409	GCA_001858525.1	Vampirovibrio chlorellavorus	89.4964	96	1.50315
-	QFWH01000005.1	CONTIG	180102	181356	261251	LAPX01000001.1	104798	106052	GCA_001858525.1	Vampirovibrio chlorellavorus	85.9076	96	0.480381
-	QFWH01000005.1	CONTIG	181430	182308	261251	LAPX01000001.1	103916	104780	GCA_001858525.1	Vampirovibrio chlorellavorus	87.7966	96	0.336458
-	QFWH01000005.1	CONTIG	182495	184297	261251	LAPX01000001.1	101931	103738	GCA_001858525.1	Vampirovibrio chlorellavorus	87.0879	96	0.690141
-	QFWH01000005.1	CONTIG	189366	190960	261251	LAPX01000001.1	95367	96954	GCA_001858525.1	Vampirovibrio chlorellavorus	78.1308	96	0.610524
-	QFWH01000005.1	CONTIG	192286	192441	261251	LAPX01000001.1	93963	94119	GCA_001858525.1	Vampirovibrio chlorellavorus	94.9045	96	0.0597127
-	QFWH01000005.1	CONTIG	193820	197894	261251	LAPX01000001.1	87712	91803	GCA_001858525.1	Vampirovibrio chlorellavorus	90.0244	96	1.5598
-	QFWH01000005.1	CONTIG	199812	201638	261251	LAPX01000001.1	84011	85836	GCA_001858525.1	Vampirovibrio chlorellavorus	83.9412	96	0.699327
-	QFWH01000005.1	CONTIG	201652	204066	261251	LAPX01000001.1	81527	83907	GCA_001858525.1	Vampirovibrio chlorellavorus	84.9174	96	0.924398
-	QFWH01000005.1	CONTIG	215716	222489	261251	LAPX01000001.1	57597	64326	GCA_001858525.1	Vampirovibrio chlorellavorus	83.7445	96	2.59291
-	QFWH01000005.1	CONTIG	222664	223610	261251	LAPX01000001.1	56469	57412	GCA_001858525.1	Vampirovibrio chlorellavorus	83.3509	96	0.362487
-	QFWH01000005.1	CONTIG	247342	254039	261251	LAPX01000001.1	23523	30223	GCA_001858525.1	Vampirovibrio chlorellavorus	85.8433	96	2.56382
-	QFWH01000005.1	CONTIG	254387	260000	261251	LAPX01000001.1	17570	23190	GCA_001858525.1	Vampirovibrio chlorellavorus	82.4484	96	2.14889
-	QFWH01000005.1	CONTIG	260142	261204	261251	LAPX01000001.1	16422	17491	GCA_001858525.1	Vampirovibrio chlorellavorus	83.9006	96	0.406888
-	QFWH01000006.1	CONTIG	11167	13302	215583	LAPX01000001.1	3264	5377	GCA_001858525.1	Vampirovibrio chlorellavorus	85.8746	96	0.990802
-	QFWH01000006.1	CONTIG	16169	16275	215583	LAPX01000001.1	351	457	GCA_001858525.1	Vampirovibrio chlorellavorus	100	96	0.0496329
-	QFWH01000006.1	CONTIG	17079	17344	215583	LAPX01000015.1	1267	1532	GCA_001858525.1	Vampirovibrio chlorellavorus	85.4478	96	0.123386
-	QFWH01000006.1	CONTIG	36072	39728	215583	LAPX01000015.1	20888	24539	GCA_001858525.1	Vampirovibrio chlorellavorus	89.235	96	1.69633
-	QFWH01000006.1	CONTIG	41449	42264	215583	LAPX01000015.1	26036	26850	GCA_001858525.1	Vampirovibrio chlorellavorus	86.0294	96	0.378509
-	QFWH01000006.1	CONTIG	42424	44582	215583	LAPX01000015.1	26992	29141	GCA_001858525.1	Vampirovibrio chlorellavorus	86.1702	96	1.00147
-	QFWH01000006.1	CONTIG	45004	46890	215583	LAPX01000015.1	29546	31431	GCA_001858525.1	Vampirovibrio chlorellavorus	86.5293	96	0.875301
-	QFWH01000006.1	CONTIG	51734	51997	215583	LAPX01000014.1	85093	85357	GCA_001858525.1	Vampirovibrio chlorellavorus	93.2075	96	0.122459
-	QFWH01000006.1	CONTIG	56186	56940	215583	LAPX01000014.1	80534	81282	GCA_001858525.1	Vampirovibrio chlorellavorus	83.9262	96	0.350213
-	QFWH01000006.1	CONTIG	57895	60145	215583	LAPX01000014.1	77511	79761	GCA_001858525.1	Vampirovibrio chlorellavorus	78.8411	96	1.04415
-	QFWH01000006.1	CONTIG	61610	66261	215583	LAPX01000014.1	71543	76176	GCA_001858525.1	Vampirovibrio chlorellavorus	83.6266	96	2.15787
-	QFWH01000006.1	CONTIG	69270	69422	215583	LAPX01000014.1	66830	66982	GCA_001858525.1	Vampirovibrio chlorellavorus	96.0784	96	0.0709703
-	QFWH01000006.1	CONTIG	70673	74307	215583	LAPX01000014.1	62018	65642	GCA_001858525.1	Vampirovibrio chlorellavorus	88.834	96	1.68613
-	QFWH01000006.1	CONTIG	79324	79967	215583	LAPX01000014.1	56568	57211	GCA_001858525.1	Vampirovibrio chlorellavorus	87.2868	96	0.298725
-	QFWH01000006.1	CONTIG	80290	81600	215583	LAPX01000014.1	54955	56276	GCA_001858525.1	Vampirovibrio chlorellavorus	87.3772	96	0.608118
-	QFWH01000006.1	CONTIG	85803	90384	215583	LAPX01000014.1	46841	51403	GCA_001858525.1	Vampirovibrio chlorellavorus	87.8716	96	2.1254
-	QFWH01000006.1	CONTIG	90497	91974	215583	LAPX01000014.1	45272	46738	GCA_001858525.1	Vampirovibrio chlorellavorus	88.7238	96	0.685583
-	QFWH01000006.1	CONTIG	93524	98799	215583	LAPX01000014.1	38452	43666	GCA_001858525.1	Vampirovibrio chlorellavorus	84.0961	96	2.44732
-	QFWH01000006.1	CONTIG	99530	100082	215583	LAPX01000014.1	37283	37835	GCA_001858525.1	Vampirovibrio chlorellavorus	86.8468	96	0.256514
-	QFWH01000006.1	CONTIG	100259	101562	215583	LAPX01000014.1	35885	37176	GCA_001858525.1	Vampirovibrio chlorellavorus	84.0735	96	0.604871
-	QFWH01000006.1	CONTIG	102484	103375	215583	LAPX01000014.1	34134	35037	GCA_001858525.1	Vampirovibrio chlorellavorus	83.37	96	0.413762
-	QFWH01000006.1	CONTIG	104058	107289	215583	LAPX01000014.1	30341	33582	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2102	96	1.49919
-	QFWH01000006.1	CONTIG	110424	112486	215583	LAPX01000014.1	24906	26965	GCA_001858525.1	Vampirovibrio chlorellavorus	80.6747	96	0.95694
-	QFWH01000006.1	CONTIG	112599	113502	215583	LAPX01000014.1	23017	23920	GCA_001858525.1	Vampirovibrio chlorellavorus	92.0354	96	0.419328
-	QFWH01000006.1	CONTIG	114087	115284	215583	LAPX01000014.1	21792	22989	GCA_001858525.1	Vampirovibrio chlorellavorus	93.5726	96	0.555702
-	QFWH01000006.1	CONTIG	116009	118082	215583	LAPX01000014.1	18006	20079	GCA_001858525.1	Vampirovibrio chlorellavorus	89.0708	96	0.962042
-	QFWH01000006.1	CONTIG	118161	120557	215583	LAPX01000014.1	15567	17963	GCA_001858525.1	Vampirovibrio chlorellavorus	87.3592	96	1.11187
-	QFWH01000006.1	CONTIG	120826	121575	215583	LAPX01000014.1	14713	15464	GCA_001858525.1	Vampirovibrio chlorellavorus	88.0319	96	0.347894
-	QFWH01000006.1	CONTIG	121617	123075	215583	LAPX01000014.1	13187	14646	GCA_001858525.1	Vampirovibrio chlorellavorus	85.6851	96	0.67677
-	QFWH01000006.1	CONTIG	123226	124990	215583	LAPX01000014.1	11314	13080	GCA_001858525.1	Vampirovibrio chlorellavorus	84.2551	96	0.81871
-	QFWH01000006.1	CONTIG	125043	131820	215583	LAPX01000014.1	4546	11313	GCA_001858525.1	Vampirovibrio chlorellavorus	84.8311	96	3.14403
-	QFWH01000006.1	CONTIG	131920	133174	215583	LAPX01000014.1	3181	4434	GCA_001858525.1	Vampirovibrio chlorellavorus	83.5191	96	0.582142
-	QFWH01000006.1	CONTIG	142684	144310	215583	LAPX01000009.1	201675	203288	GCA_001858525.1	Vampirovibrio chlorellavorus	88.5346	96	0.754698
-	QFWH01000006.1	CONTIG	144391	146755	215583	LAPX01000009.1	199281	201646	GCA_001858525.1	Vampirovibrio chlorellavorus	88.2601	96	1.09703
-	QFWH01000006.1	CONTIG	147030	151264	215583	LAPX01000009.1	194744	198985	GCA_001858525.1	Vampirovibrio chlorellavorus	86.1039	96	1.96444
-	QFWH01000006.1	CONTIG	153289	157523	215583	LAPX01000009.1	188587	192837	GCA_001858525.1	Vampirovibrio chlorellavorus	84.0553	96	1.96444
-	QFWH01000006.1	CONTIG	159182	160123	215583	LAPX01000009.1	186492	187442	GCA_001858525.1	Vampirovibrio chlorellavorus	82.5678	96	0.436955
-	QFWH01000006.1	CONTIG	160420	161486	215583	LAPX01000009.1	185166	186216	GCA_001858525.1	Vampirovibrio chlorellavorus	80.8194	96	0.494937
-	QFWH01000006.1	CONTIG	164102	171677	215583	LAPX01000009.1	174784	182371	GCA_001858525.1	Vampirovibrio chlorellavorus	83.0122	96	3.51419
-	QFWH01000006.1	CONTIG	174369	175370	215583	LAPX01000009.1	171145	172157	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1063	96	0.464786
-	QFWH01000006.1	CONTIG	176996	179328	215583	LAPX01000009.1	167270	169593	GCA_001858525.1	Vampirovibrio chlorellavorus	84.9829	96	1.08218
-	QFWH01000006.1	CONTIG	183633	187934	215583	LAPX01000009.1	158990	163279	GCA_001858525.1	Vampirovibrio chlorellavorus	81.0755	96	1.99552
-	QFWH01000006.1	CONTIG	189989	192088	215583	LAPX01000009.1	154942	157014	GCA_001858525.1	Vampirovibrio chlorellavorus	83.8786	96	0.974103
-	QFWH01000006.1	CONTIG	192314	197283	215583	LAPX01000009.1	149577	154569	GCA_001858525.1	Vampirovibrio chlorellavorus	80.6766	96	2.30538
-	QFWH01000006.1	CONTIG	200854	204275	215583	LAPX01000009.1	142765	146175	GCA_001858525.1	Vampirovibrio chlorellavorus	82.4096	96	1.58732
-	QFWH01000007.1	CONTIG	1290	1411	184210	LAPX01000009.1	4977	5096	GCA_001858525.1	Vampirovibrio chlorellavorus	94.3089	96	0.0662288
-	QFWH01000007.1	CONTIG	1976	4828	184210	LAPX01000009.1	5532	8399	GCA_001858525.1	Vampirovibrio chlorellavorus	87.9707	96	1.54878
-	QFWH01000007.1	CONTIG	4939	5580	184210	LAPX01000009.1	8414	9055	GCA_001858525.1	Vampirovibrio chlorellavorus	79.4436	96	0.348515
-	QFWH01000007.1	CONTIG	5582	8856	184210	LAPX01000009.1	9175	12447	GCA_001858525.1	Vampirovibrio chlorellavorus	84.0778	96	1.77786
-	QFWH01000007.1	CONTIG	8907	11472	184210	LAPX01000009.1	12551	15131	GCA_001858525.1	Vampirovibrio chlorellavorus	79.0019	96	1.39298
-	QFWH01000007.1	CONTIG	11522	16185	184210	LAPX01000009.1	15203	19863	GCA_001858525.1	Vampirovibrio chlorellavorus	86.5898	96	2.53189
-	QFWH01000007.1	CONTIG	16516	19720	184210	LAPX01000009.1	19940	23123	GCA_001858525.1	Vampirovibrio chlorellavorus	84.6561	96	1.73986
-	QFWH01000007.1	CONTIG	19737	26324	184210	LAPX01000009.1	23320	29864	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2754	96	3.57635
-	QFWH01000007.1	CONTIG	28192	32927	184210	LAPX01000009.1	31588	36311	GCA_001858525.1	Vampirovibrio chlorellavorus	84.3055	96	2.57098
-	QFWH01000007.1	CONTIG	33577	40162	184210	LAPX01000009.1	37077	43647	GCA_001858525.1	Vampirovibrio chlorellavorus	84.7166	96	3.57527
-	QFWH01000007.1	CONTIG	40359	43734	184210	LAPX01000009.1	44554	47928	GCA_001858525.1	Vampirovibrio chlorellavorus	83.2792	96	1.83269
-	QFWH01000007.1	CONTIG	43822	53840	184210	LAPX01000009.1	47982	58035	GCA_001858525.1	Vampirovibrio chlorellavorus	83.5064	96	5.4389
-	QFWH01000007.1	CONTIG	54063	56179	184210	LAPX01000009.1	58259	60378	GCA_001858525.1	Vampirovibrio chlorellavorus	83.2552	96	1.14923
-	QFWH01000007.1	CONTIG	59088	63970	184210	LAPX01000009.1	63165	68028	GCA_001858525.1	Vampirovibrio chlorellavorus	80.7997	96	2.65078
-	QFWH01000007.1	CONTIG	66806	67290	184210	LAPX01000009.1	70695	71179	GCA_001858525.1	Vampirovibrio chlorellavorus	86.8041	96	0.263286
-	QFWH01000007.1	CONTIG	68049	72044	184210	LAPX01000009.1	71901	75889	GCA_001858525.1	Vampirovibrio chlorellavorus	79.0507	96	2.16926
-	QFWH01000007.1	CONTIG	72116	73667	184210	LAPX01000009.1	75985	77520	GCA_001858525.1	Vampirovibrio chlorellavorus	78.7166	96	0.842517
-	QFWH01000007.1	CONTIG	76101	81335	184210	LAPX01000009.1	79812	85027	GCA_001858525.1	Vampirovibrio chlorellavorus	87.4073	96	2.84187
-	QFWH01000007.1	CONTIG	81440	83516	184210	LAPX01000009.1	85230	87303	GCA_001858525.1	Vampirovibrio chlorellavorus	86.0644	96	1.12752
-	QFWH01000007.1	CONTIG	83760	85843	184210	LAPX01000009.1	87525	89584	GCA_001858525.1	Vampirovibrio chlorellavorus	84.7805	96	1.13132
-	QFWH01000007.1	CONTIG	86261	87474	184210	LAPX01000009.1	90002	91205	GCA_001858525.1	Vampirovibrio chlorellavorus	86.2777	96	0.65903
-	QFWH01000007.1	CONTIG	87564	89004	184210	LAPX01000009.1	91257	92721	GCA_001858525.1	Vampirovibrio chlorellavorus	80.4186	96	0.782259
-	QFWH01000007.1	CONTIG	89941	91141	184210	LAPX01000009.1	93596	94795	GCA_001858525.1	Vampirovibrio chlorellavorus	85.4545	96	0.651973
-	QFWH01000007.1	CONTIG	94725	100343	184210	LAPX01000009.1	98301	103917	GCA_001858525.1	Vampirovibrio chlorellavorus	93.76	96	3.05032
-	QFWH01000007.1	CONTIG	100666	101355	184210	LAPX01000009.1	104246	104932	GCA_001858525.1	Vampirovibrio chlorellavorus	91.185	96	0.374572
-	QFWH01000007.1	CONTIG	101825	103223	184210	LAPX01000009.1	105444	106854	GCA_001858525.1	Vampirovibrio chlorellavorus	86.386	96	0.759459
-	QFWH01000007.1	CONTIG	103641	105646	184210	LAPX01000009.1	107205	109193	GCA_001858525.1	Vampirovibrio chlorellavorus	89.1153	96	1.08897
-	QFWH01000007.1	CONTIG	108079	112071	184210	LAPX01000009.1	111573	115546	GCA_001858525.1	Vampirovibrio chlorellavorus	82.6976	96	2.16763
-	QFWH01000007.1	CONTIG	115536	124987	184210	LAPX01000009.1	119073	128495	GCA_001858525.1	Vampirovibrio chlorellavorus	82.3183	96	5.1311
-	QFWH01000008.1	CONTIG	5881	9105	175986	LAPX01000013.1	83163	86354	GCA_001858525.1	Vampirovibrio chlorellavorus	86.9485	96	1.83253
-	QFWH01000008.1	CONTIG	9164	11842	175986	LAPX01000013.1	80335	83007	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1604	96	1.52228
-	QFWH01000008.1	CONTIG	12113	13344	175986	LAPX01000013.1	78869	80115	GCA_001858525.1	Vampirovibrio chlorellavorus	89.0312	96	0.700056
-	QFWH01000008.1	CONTIG	13777	15694	175986	LAPX01000013.1	76432	78350	GCA_001858525.1	Vampirovibrio chlorellavorus	82.8601	96	1.08986
-	QFWH01000008.1	CONTIG	20843	31546	175986	LAPX01000013.1	100616	111327	GCA_001858525.1	Vampirovibrio chlorellavorus	81.3567	96	6.0823
-	QFWH01000008.1	CONTIG	31878	34799	175986	LAPX01000013.1	111657	114559	GCA_001858525.1	Vampirovibrio chlorellavorus	80.1493	96	1.66036
-	QFWH01000008.1	CONTIG	39047	56403	175986	LAPX01000013.1	118807	136052	GCA_001858525.1	Vampirovibrio chlorellavorus	84.963	96	9.86272
-	QFWH01000008.1	CONTIG	60631	62113	175986	LAPX01000013.1	140268	141735	GCA_001858525.1	Vampirovibrio chlorellavorus	86.7292	96	0.842681
-	QFWH01000008.1	CONTIG	64843	67553	175986	LAPX01000013.1	145061	147780	GCA_001858525.1	Vampirovibrio chlorellavorus	94.9096	96	1.54046
-	QFWH01000008.1	CONTIG	67554	72943	175986	LAPX01000026.1	1	5397	GCA_001858525.1	Vampirovibrio chlorellavorus	94.9096	96	3.06274
-	QFWH01000008.1	CONTIG	73950	76731	175986	LAPX01000005.1	1008	3802	GCA_001858525.1	Vampirovibrio chlorellavorus	80.0641	96	1.58081
-	QFWH01000008.1	CONTIG	77073	77832	175986	LAPX01000005.1	4140	4900	GCA_001858525.1	Vampirovibrio chlorellavorus	85.1948	96	0.431853
-	QFWH01000008.1	CONTIG	83302	85066	175986	LAPX01000005.1	13108	14875	GCA_001858525.1	Vampirovibrio chlorellavorus	89.6163	96	1.00292
-	QFWH01000008.1	CONTIG	86522	88722	175986	LAPX01000005.1	16168	18349	GCA_001858525.1	Vampirovibrio chlorellavorus	82.2133	96	1.25067
-	QFWH01000008.1	CONTIG	88852	92893	175986	LAPX01000005.1	18471	22507	GCA_001858525.1	Vampirovibrio chlorellavorus	84.4883	96	2.29677
-	QFWH01000008.1	CONTIG	94375	98044	175986	LAPX01000005.1	23570	27276	GCA_001858525.1	Vampirovibrio chlorellavorus	88.5184	96	2.08539
-	QFWH01000008.1	CONTIG	98623	101523	175986	LAPX01000005.1	27830	30688	GCA_001858525.1	Vampirovibrio chlorellavorus	85.7241	96	1.64843
-	QFWH01000008.1	CONTIG	101549	102140	175986	LAPX01000005.1	30872	31463	GCA_001858525.1	Vampirovibrio chlorellavorus	87.6897	96	0.33639
-	QFWH01000008.1	CONTIG	102201	103375	175986	LAPX01000005.1	31489	32662	GCA_001858525.1	Vampirovibrio chlorellavorus	88.766	96	0.667667
-	QFWH01000008.1	CONTIG	104321	106499	175986	LAPX01000005.1	32835	34997	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1396	96	1.23817
-	QFWH01000008.1	CONTIG	106698	110321	175986	LAPX01000005.1	35495	39118	GCA_001858525.1	Vampirovibrio chlorellavorus	89.2414	96	2.05925
-	QFWH01000008.1	CONTIG	110513	112775	175986	LAPX01000005.1	39337	41599	GCA_001858525.1	Vampirovibrio chlorellavorus	85.6074	96	1.2859
-	QFWH01000008.1	CONTIG	117360	128426	175986	LAPX01000005.1	46438	57513	GCA_001858525.1	Vampirovibrio chlorellavorus	90.0946	96	6.28857
-	QFWH01000008.1	CONTIG	130134	137670	175986	LAPX01000005.1	59536	66994	GCA_001858525.1	Vampirovibrio chlorellavorus	85.911	96	4.28273
-	QFWH01000008.1	CONTIG	143035	145585	175986	LAPX01000005.1	72430	74996	GCA_001858525.1	Vampirovibrio chlorellavorus	87.2084	96	1.44955
-	QFWH01000008.1	CONTIG	145708	147557	175986	LAPX01000005.1	75109	76937	GCA_001858525.1	Vampirovibrio chlorellavorus	82.7957	96	1.05122
-	QFWH01000008.1	CONTIG	151409	154464	175986	LAPX01000005.1	80720	83754	GCA_001858525.1	Vampirovibrio chlorellavorus	83.9675	96	1.7365
-	QFWH01000008.1	CONTIG	155840	160210	175986	LAPX01000005.1	85170	89561	GCA_001858525.1	Vampirovibrio chlorellavorus	85.217	96	2.48372
-	QFWH01000008.1	CONTIG	164265	166900	175986	LAPX01000005.1	92541	95185	GCA_001858525.1	Vampirovibrio chlorellavorus	89.5432	96	1.49785
-	QFWH01000008.1	CONTIG	167124	169396	175986	LAPX01000005.1	95209	97503	GCA_001858525.1	Vampirovibrio chlorellavorus	88.5752	96	1.29158
-	QFWH01000008.1	CONTIG	169504	170603	175986	LAPX01000005.1	97545	98630	GCA_001858525.1	Vampirovibrio chlorellavorus	82.5497	96	0.62505
-	QFWH01000008.1	CONTIG	172731	174650	175986	LAPX01000005.1	100706	102636	GCA_001858525.1	Vampirovibrio chlorellavorus	86.5256	96	1.091
-	QFWH01000009.1	CONTIG	12477	16042	124060	LAPX01000012.1	2655	6185	GCA_001858525.1	Vampirovibrio chlorellavorus	83.5875	96	2.87442
-	QFWH01000009.1	CONTIG	18635	19831	124060	LAPX01000012.1	8768	9964	GCA_001858525.1	Vampirovibrio chlorellavorus	87.5104	96	0.964856
-	QFWH01000009.1	CONTIG	19867	20786	124060	LAPX01000012.1	10037	10957	GCA_001858525.1	Vampirovibrio chlorellavorus	83.3154	96	0.741577
-	QFWH01000009.1	CONTIG	25303	25658	124060	LAPX01000012.1	15289	15645	GCA_001858525.1	Vampirovibrio chlorellavorus	85.3994	96	0.286958
-	QFWH01000009.1	CONTIG	25863	28874	124060	LAPX01000012.1	15854	18913	GCA_001858525.1	Vampirovibrio chlorellavorus	83.3008	96	2.42786
-	QFWH01000009.1	CONTIG	29019	29558	124060	LAPX01000012.1	19076	19616	GCA_001858525.1	Vampirovibrio chlorellavorus	78.442	96	0.435273
-	QFWH01000009.1	CONTIG	29665	32211	124060	LAPX01000012.1	19681	22211	GCA_001858525.1	Vampirovibrio chlorellavorus	82.6256	96	2.05304
-	QFWH01000009.1	CONTIG	33237	33855	124060	LAPX01000012.1	23231	23849	GCA_001858525.1	Vampirovibrio chlorellavorus	86.4297	96	0.498952
-	QFWH01000009.1	CONTIG	34834	36607	124060	LAPX01000005.1	238733	240506	GCA_001858525.1	Vampirovibrio chlorellavorus	86.4225	96	1.42995
-	QFWH01000009.1	CONTIG	36659	39850	124060	LAPX01000005.1	235523	238712	GCA_001858525.1	Vampirovibrio chlorellavorus	86.1789	96	2.57295
-	QFWH01000009.1	CONTIG	40745	43985	124060	LAPX01000005.1	231198	234438	GCA_001858525.1	Vampirovibrio chlorellavorus	89.2659	96	2.61245
