# ANI ranges report for assembly: GCA_001171065.1
# Submitted organism: Yersinia frederiksenii (taxid = 29484, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia)
# Submitted Organism Has Type Assembly: Yes
# Best match: Yersinia alsatica (taxid = 2890317, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia)
# Status: MISASSIGNED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CQDT01000019.1	CONTIG	101414	102658	102658	CACVAD010000092.1	4864	6108	GCA_902726545.1	Yersinia artesiana	96.9897	96	1.21276
S	CQDT01000020.1	CONTIG	1	38312	96230	CABHWW010000038.1	137800	176112	GCA_902170305.1	Yersinia alsatica	99.0709	96	39.8129
S	CQDT01000020.1	CONTIG	38339	38887	96230	ACCD01000020.1	39650	40198	GCA_000173775.1	Yersinia rohdei	93.1034	96	0.570508
S	CQDT01000020.1	CONTIG	38888	39587	96230	CABHWW010000038.1	176922	177634	GCA_902170305.1	Yersinia alsatica	87.9552	96	0.727424
S	CQDT01000020.1	CONTIG	39588	39764	96230	ACCD01000020.1	40899	41075	GCA_000173775.1	Yersinia rohdei	89.8305	96	0.183934
S	CQDT01000020.1	CONTIG	39765	46188	96230	CABHWW010000038.1	179151	185576	GCA_902170305.1	Yersinia alsatica	98.5439	96	6.67567
S	CQDT01000020.1	CONTIG	46189	90578	96230	CABHWW010000038.1	186540	230902	GCA_902170305.1	Yersinia alsatica	98.5439	96	46.1291
S	CQDT01000020.1	CONTIG	90579	92903	96230	ACCD01000009.1	121550	123873	GCA_000173775.1	Yersinia rohdei	92.4764	96	2.41609
-	CQDT01000021.1	CONTIG	1	1828	93160	UHJA01000001.1	4094831	4096690	GCA_900460425.1	Yersinia frederiksenii	96.8917	96	1.96222
S	CQDT01000021.1	CONTIG	1829	40621	93160	CABHWW010000006.1	60161	98951	GCA_902170305.1	Yersinia alsatica	99.2241	96	41.6413
-	CQDT01000021.1	CONTIG	40622	41044	93160	UHJA01000001.1	1934066	1934489	GCA_900460425.1	Yersinia frederiksenii	96.2264	96	0.454058
S	CQDT01000021.1	CONTIG	41045	54937	93160	CABHWW010000006.1	45840	59737	GCA_902170305.1	Yersinia alsatica	98.8201	96	14.9131
-	CQDT01000021.1	CONTIG	54938	55060	93160	UHJA01000001.1	1951222	1951340	GCA_900460425.1	Yersinia frederiksenii	95.935	96	0.132031
S	CQDT01000021.1	CONTIG	55061	93160	93160	CABHWW010000006.1	7741	45839	GCA_902170305.1	Yersinia alsatica	98.5669	96	40.8974
S	CQDT01000022.1	CONTIG	82	230	87553	AALF02000011.1	77461	77609	GCA_000168035.1	Yersinia intermedia	93.9597	96	0.170183
S	CQDT01000022.1	CONTIG	231	355	87553	ACCD01000003.1	129328	129461	GCA_000173775.1	Yersinia rohdei	69.1176	96	0.142771
S	CQDT01000022.1	CONTIG	356	8051	87553	CABHWW010000023.1	118047	125743	GCA_902170305.1	Yersinia alsatica	98.8827	96	8.7901
-	CQDT01000022.1	CONTIG	8083	8756	87553	AALE02000004.1	212002	212675	GCA_000168015.1	Yersinia frederiksenii	93.0267	96	0.769819
S	CQDT01000022.1	CONTIG	8757	16603	87553	CABHWW010000023.1	128205	136069	GCA_902170305.1	Yersinia alsatica	98.4488	96	8.96257
S	CQDT01000022.1	CONTIG	16604	18303	87553	CP054043.1	1860009	1861709	GCA_013282725.1	Yersinia mollaretii	81.516	95.5	1.94168
S	CQDT01000022.1	CONTIG	18439	19105	87553	CABHYG010000004.1	874206	874873	GCA_902170785.1	Yersinia proxima	87.7429	96	0.761824
S	CQDT01000022.1	CONTIG	27431	31324	87553	CABHWW010000023.1	161387	165280	GCA_902170305.1	Yersinia alsatica	98.2284	96	4.44759
S	CQDT01000022.1	CONTIG	31325	37026	87553	CABHWW010000023.1	165988	171689	GCA_902170305.1	Yersinia alsatica	98.2284	96	6.51263
S	CQDT01000022.1	CONTIG	37221	37348	87553	CABHWW010000023.1	172748	172875	GCA_902170305.1	Yersinia alsatica	89.8438	96	0.146197
S	CQDT01000022.1	CONTIG	37352	87553	87553	CABHWW010000023.1	173982	224196	GCA_902170305.1	Yersinia alsatica	98.1123	96	57.339
S	CQDT01000023.1	CONTIG	55	16089	86912	CABHWW010000033.1	51532	67565	GCA_902170305.1	Yersinia alsatica	98.9711	96	18.4497
S	CQDT01000023.1	CONTIG	16095	39759	86912	CABHWW010000033.1	77435	101099	GCA_902170305.1	Yersinia alsatica	98.576	96	27.2287
S	CQDT01000023.1	CONTIG	41394	85561	86912	CABHWW010000033.1	104402	148570	GCA_902170305.1	Yersinia alsatica	97.9543	96	50.8192
-	CQDT01000024.1	CONTIG	12	1519	78997	AALE02000001.1	218779	220283	GCA_000168015.1	Yersinia frederiksenii	91.1804	96	1.90893
S	CQDT01000024.1	CONTIG	1520	2205	78997	CABHWW010000033.1	167305	167984	GCA_902170305.1	Yersinia alsatica	85.0508	96	0.868387
-	CQDT01000024.1	CONTIG	3691	7905	78997	AALE02000001.1	214441	218650	GCA_000168015.1	Yersinia frederiksenii	96.2304	96	5.33565
S	CQDT01000024.1	CONTIG	7906	16333	78997	CABHWW010000033.1	172395	180822	GCA_902170305.1	Yersinia alsatica	98.3415	96	10.6688
S	CQDT01000024.1	CONTIG	16334	20476	78997	CABHWW010000033.1	180892	185035	GCA_902170305.1	Yersinia alsatica	98.3415	96	5.2445
S	CQDT01000024.1	CONTIG	20477	51308	78997	CABHWW010000033.1	185160	215998	GCA_902170305.1	Yersinia alsatica	98.3415	96	39.0293
-	CQDT01000024.1	CONTIG	51400	52302	78997	AALE02000001.1	168368	169271	GCA_000168015.1	Yersinia frederiksenii	96.2389	96	1.14308
S	CQDT01000024.1	CONTIG	52303	52438	78997	CACVAF010000003.1	210507	210631	GCA_902726565.1	Yersinia vastinensis	90.4412	96	0.172158
S	CQDT01000024.1	CONTIG	52439	72319	78997	CABHWW010000033.1	223421	243323	GCA_902170305.1	Yersinia alsatica	98.4734	96	25.1668
S	CQDT01000024.1	CONTIG	72320	78941	78997	CABHWW010000033.1	245426	252049	GCA_902170305.1	Yersinia alsatica	98.4734	96	8.3826
S	CQDT01000025.1	CONTIG	1	14715	72107	CABHWW010000025.1	1	14716	GCA_902170305.1	Yersinia alsatica	97.9546	96	20.4072
-	CQDT01000025.1	CONTIG	14716	14844	72107	KN150731.1	3251025	3251152	GCA_000754805.1	Yersinia frederiksenii	88.3721	96	0.178901
S	CQDT01000025.1	CONTIG	14845	50238	72107	CABHWW010000013.1	5418	40818	GCA_902170305.1	Yersinia alsatica	98.0661	96	49.0854
S	CQDT01000025.1	CONTIG	50239	52413	72107	CABHWW010000013.1	817	2993	GCA_902170305.1	Yersinia alsatica	98.0661	96	3.01635
-	CQDT01000025.1	CONTIG	52414	52700	72107	KN150731.1	3286301	3286587	GCA_000754805.1	Yersinia frederiksenii	97.561	96	0.39802
S	CQDT01000025.1	CONTIG	52701	61474	72107	CABHWW010000020.1	36	8807	GCA_902170305.1	Yersinia alsatica	95.6482	96	12.168
S	CQDT01000025.1	CONTIG	62290	62457	72107	CP170755.1	4003943	4004126	GCA_043099325.1	Yersinia fenwicki	86.413	96	0.232987
S	CQDT01000025.1	CONTIG	62664	72053	72107	CACVAF010000014.1	52329	61728	GCA_902726565.1	Yersinia vastinensis	93.256	96	13.0223
S	CQDT01000026.1	CONTIG	56	26943	65886	CABHWW010000009.1	13694	40583	GCA_902170305.1	Yersinia alsatica	98.6987	96	40.8099
S	CQDT01000026.1	CONTIG	26944	27256	65886	CABHWW010000009.1	41195	41506	GCA_902170305.1	Yersinia alsatica	98.6987	96	0.475063
-	CQDT01000026.1	CONTIG	27257	27623	65886	AALE02000025.1	39870	40235	GCA_000168015.1	Yersinia frederiksenii	97.2752	96	0.557023
S	CQDT01000026.1	CONTIG	27624	33786	65886	CABHWW010000009.1	41874	48080	GCA_902170305.1	Yersinia alsatica	97.8567	96	9.35404
S	CQDT01000026.1	CONTIG	33787	33978	65886	CABHWW010000009.1	48439	48630	GCA_902170305.1	Yersinia alsatica	97.8567	96	0.291412
S	CQDT01000026.1	CONTIG	33979	48220	65886	CABHWW010000009.1	49348	63613	GCA_902170305.1	Yersinia alsatica	97.8567	96	21.6161
S	CQDT01000026.1	CONTIG	48342	62299	65886	CABHWW010000009.1	63614	77553	GCA_902170305.1	Yersinia alsatica	98.0585	96	21.1851
S	CQDT01000026.1	CONTIG	62300	64039	65886	CABHYG010000004.1	870946	872688	GCA_902170785.1	Yersinia proxima	88.5894	96	2.64093
S	CQDT01000026.1	CONTIG	64040	64174	65886	CP011975.1	3283063	3283197	GCA_001047675.1	Yersinia aleksiciae	91.8519	96	0.204899
S	CQDT01000026.1	CONTIG	64579	64762	65886	CABHYG010000016.1	462208	462391	GCA_902170785.1	Yersinia proxima	89.1304	96	0.27927
S	CQDT01000026.1	CONTIG	65515	65886	65886	CP011975.1	3284128	3284499	GCA_001047675.1	Yersinia aleksiciae	94.086	96	0.564612
S	CQDT01000027.1	CONTIG	1	60096	64180	CABHWW010000028.1	283036	343124	GCA_902170305.1	Yersinia alsatica	98.3677	96	93.6366
-	CQDT01000027.1	CONTIG	60097	60281	64180	KN150731.1	2008898	2009080	GCA_000754805.1	Yersinia frederiksenii	88.1081	96	0.288252
S	CQDT01000027.1	CONTIG	60282	60551	64180	CACVAF010000001.1	545071	545341	GCA_902726565.1	Yersinia vastinensis	98.893	96	0.420692
S	CQDT01000027.1	CONTIG	60552	60952	64180	CABHXX010000084.1	14713	15113	GCA_902170565.1	Yersinia thracica	97.2569	96	0.624805
S	CQDT01000027.1	CONTIG	60953	61082	64180	CACVAF010000001.1	545743	545872	GCA_902726565.1	Yersinia vastinensis	97.6923	96	0.202555
S	CQDT01000027.1	CONTIG	61083	61231	64180	CP032482.1	3448534	3448682	GCA_003600645.1	Yersinia rochesterensis	98.6577	96	0.23216
S	CQDT01000027.1	CONTIG	61232	61614	64180	CABHWW010000010.1	46606	46988	GCA_902170305.1	Yersinia alsatica	95.0392	96	0.596759
-	CQDT01000027.1	CONTIG	61615	61920	64180	KN150731.1	2009326	2009631	GCA_000754805.1	Yersinia frederiksenii	98.0392	96	0.476784
S	CQDT01000027.1	CONTIG	61921	62327	64180	CABHWW010000010.1	47295	47701	GCA_902170305.1	Yersinia alsatica	99.2629	96	0.634154
S	CQDT01000027.1	CONTIG	62328	62966	64180	CACVAF010000037.1	7	644	GCA_902726565.1	Yersinia vastinensis	95.7746	96	0.995637
S	CQDT01000027.1	CONTIG	62971	63189	64180	CQEJ01000058.1	1	219	GCA_001091225.1	Yersinia aldovae	96.8037	96	0.341228
S	CQDT01000027.1	CONTIG	63190	64126	64180	CP032482.1	3547930	3548866	GCA_003600645.1	Yersinia rochesterensis	90.9285	96	1.45996
S	CQDT01000028.1	CONTIG	63	12843	57983	CABHWW010000009.1	84777	97557	GCA_902170305.1	Yersinia alsatica	98.7011	96	22.0427
S	CQDT01000028.1	CONTIG	12844	21530	57983	CABHWW010000009.1	97682	106380	GCA_902170305.1	Yersinia alsatica	98.7011	96	14.982
S	CQDT01000028.1	CONTIG	21583	29282	57983	CABHWW010000009.1	106457	114153	GCA_902170305.1	Yersinia alsatica	96.9764	96	13.2798
-	CQDT01000028.1	CONTIG	29283	29449	57983	AALE02000007.1	163438	163604	GCA_000168015.1	Yersinia frederiksenii	70.6587	96	0.288015
S	CQDT01000028.1	CONTIG	29450	57953	57983	CABHWW010000009.1	114319	142760	GCA_902170305.1	Yersinia alsatica	98.1341	96	49.1592
-	CQDT01000029.1	CONTIG	1	155	56176	KN150731.1	529635	529788	GCA_000754805.1	Yersinia frederiksenii	82.0513	96	0.275919
S	CQDT01000029.1	CONTIG	156	43453	56176	CABHWW010000039.1	115810	159104	GCA_902170305.1	Yersinia alsatica	98.6959	96	77.0756
-	CQDT01000029.1	CONTIG	43454	51530	56176	KN150731.1	479093	487181	GCA_000754805.1	Yersinia frederiksenii	87.9778	96	14.378
S	CQDT01000029.1	CONTIG	51531	56176	56176	CABHWW010000039.1	111087	115732	GCA_902170305.1	Yersinia alsatica	97.2665	96	8.27044
S	CQDT01000030.1	CONTIG	20885	21123	54893	CABHXX010000013.1	18620	18857	GCA_902170565.1	Yersinia thracica	96.6527	96	0.435392
S	CQDT01000030.1	CONTIG	21124	54829	54893	CABHWW010000009.1	142761	176464	GCA_902170305.1	Yersinia alsatica	97.4879	96	61.4031
S	CQDT01000031.1	CONTIG	55	51142	54366	CABHWW010000026.1	433406	484459	GCA_902170305.1	Yersinia alsatica	97.5795	96	93.9705
S	CQDT01000031.1	CONTIG	51143	51556	54366	CP054044.1	615759	616172	GCA_013282745.1	Yersinia bercovieri	93.4783	96	0.761505
S	CQDT01000031.1	CONTIG	52330	54312	54366	CABHWW010000026.1	486220	488202	GCA_902170305.1	Yersinia alsatica	98.0837	96	3.6475
S	CQDT01000032.1	CONTIG	23101	24517	53588	UAVH01000011.1	43423	44837	GCA_900460465.1	Yersinia pestis	88.9986	98	2.64425
S	CQDT01000032.1	CONTIG	26772	28568	53588	UAVH01000010.1	20024	21820	GCA_900460465.1	Yersinia pestis	90.4285	98	3.35336
S	CQDT01000032.1	CONTIG	29021	29311	53588	FR745874.1	15447	15740	GCA_000253175.1	Yersinia enterocolitica	94.2177	96	0.543032
S	CQDT01000033.1	CONTIG	61	34415	51698	CABHWW010000026.1	399048	433405	GCA_902170305.1	Yersinia alsatica	98.7561	96	66.4532
S	CQDT01000033.1	CONTIG	34416	50362	51698	CABHWW010000026.1	364244	380191	GCA_902170305.1	Yersinia alsatica	98.7561	96	30.8465
-	CQDT01000033.1	CONTIG	50363	51537	51698	AALE02000019.1	1	1175	GCA_000168015.1	Yersinia frederiksenii	96.2585	96	2.27282
S	CQDT01000033.1	CONTIG	51538	51698	51698	KN150735.1	4291412	4291573	GCA_000755055.1	Yersinia enterocolitica	94.4444	96	0.311424
S	CQDT01000034.1	CONTIG	109	260	46645	UAVH01000006.1	841424	841575	GCA_900460465.1	Yersinia pestis	90.736	98	0.325866
S	CQDT01000034.1	CONTIG	261	595	46645	UAVH01000006.1	836082	836428	GCA_900460465.1	Yersinia pestis	90.736	98	0.718191
S	CQDT01000034.1	CONTIG	596	882	46645	UAVH01000006.1	840789	841075	GCA_900460465.1	Yersinia pestis	90.736	98	0.615286
S	CQDT01000034.1	CONTIG	883	15120	46645	CACVAF010000001.1	564270	578507	GCA_902726565.1	Yersinia vastinensis	97.4874	96	30.5242
S	CQDT01000034.1	CONTIG	15121	29380	46645	CABHWW010000028.1	348824	363071	GCA_902170305.1	Yersinia alsatica	98.2539	96	30.5713
-	CQDT01000034.1	CONTIG	29381	29643	46645	AALE02000003.1	111168	111430	GCA_000168015.1	Yersinia frederiksenii	86.3636	96	0.563833
S	CQDT01000034.1	CONTIG	29644	30387	46645	CP043727.1	3707862	3708605	GCA_009831415.1	Yersinia canariae	85.2394	96	1.59503
-	CQDT01000034.1	CONTIG	30388	38935	46645	AALE02000003.1	101885	110423	GCA_000168015.1	Yersinia frederiksenii	80.5187	96	18.3257
S	CQDT01000034.1	CONTIG	38936	46645	46645	CABHWW010000006.1	1	7717	GCA_902170305.1	Yersinia alsatica	97.6545	96	16.5291
S	CQDT01000035.1	CONTIG	70	3314	39370	CABHWW010000009.1	329906	333151	GCA_902170305.1	Yersinia alsatica	97.9784	96	8.24232
S	CQDT01000035.1	CONTIG	3315	12442	39370	CABHWW010000004.1	31561	40730	GCA_902170305.1	Yersinia alsatica	97.9784	96	23.1852
S	CQDT01000035.1	CONTIG	12498	39289	39370	CABHWW010000004.1	1010	27778	GCA_902170305.1	Yersinia alsatica	97.6385	96	68.0518
S	CQDT01000036.1	CONTIG	86	746	37488	CACVAF010000008.1	192489	193149	GCA_902726565.1	Yersinia vastinensis	88.8218	96	1.76323
S	CQDT01000036.1	CONTIG	747	850	37488	CP032487.1	3024787	3024890	GCA_004124235.1	Yersinia hibernica	96.1538	96	0.277422
S	CQDT01000036.1	CONTIG	866	1466	37488	UAVH01000009.1	77582	78182	GCA_900460465.1	Yersinia pestis	87.8738	98	1.60318
S	CQDT01000036.1	CONTIG	1882	2123	37488	CACVAF010000008.1	194074	194315	GCA_902726565.1	Yersinia vastinensis	87.6033	96	0.64554
S	CQDT01000036.1	CONTIG	2124	2476	37488	CP007230.1	3485713	3486065	GCA_000582515.1	Yersinia similis	85.0282	96	0.941635
S	CQDT01000036.1	CONTIG	2477	2606	37488	HE997643.1	18272	18401	GCA_000312485.1	Yersinia massiliensis	96.9231	96	0.346778
S	CQDT01000036.1	CONTIG	3381	4514	37488	CABHWW010000026.1	24875	26007	GCA_902170305.1	Yersinia alsatica	88.225	96	3.02497
S	CQDT01000036.1	CONTIG	4515	4916	37488	LR590469.1	2899447	2899848	GCA_901472495.1	Yersinia enterocolitica	91.5423	96	1.07234
-	CQDT01000036.1	CONTIG	5775	5878	37488	UHJA01000001.1	2573474	2573577	GCA_900460425.1	Yersinia frederiksenii	96.1538	96	0.277422
S	CQDT01000036.1	CONTIG	5890	6532	37488	LR590469.1	2896083	2896725	GCA_901472495.1	Yersinia enterocolitica	90.2022	96	1.71522
S	CQDT01000036.1	CONTIG	6533	7127	37488	CP054044.1	2618824	2619418	GCA_013282745.1	Yersinia bercovieri	93.9496	96	1.58717
S	CQDT01000036.1	CONTIG	7128	19039	37488	HE997643.1	670651	682547	GCA_000312485.1	Yersinia massiliensis	86.1604	96	31.7755
S	CQDT01000036.1	CONTIG	19040	19559	37488	LR590469.1	2883226	2883748	GCA_901472495.1	Yersinia enterocolitica	74.3833	96	1.38711
S	CQDT01000036.1	CONTIG	19560	19962	37488	CP043727.1	1411257	1411644	GCA_009831415.1	Yersinia canariae	72.9064	96	1.07501
S	CQDT01000036.1	CONTIG	19963	20448	37488	HE997643.1	683405	683890	GCA_000312485.1	Yersinia massiliensis	79.0554	96	1.29641
S	CQDT01000036.1	CONTIG	20449	20623	37488	CP054044.1	2632654	2632828	GCA_013282745.1	Yersinia bercovieri	92	96	0.466816
S	CQDT01000036.1	CONTIG	20624	26069	37488	LR590469.1	2876271	2881718	GCA_901472495.1	Yersinia enterocolitica	89.2641	96	14.5273
S	CQDT01000036.1	CONTIG	26070	26181	37488	HE997643.1	689510	689620	GCA_000312485.1	Yersinia massiliensis	75.2212	96	0.298762
S	CQDT01000036.1	CONTIG	26182	26370	37488	CABHYG010000004.1	482752	482940	GCA_902170785.1	Yersinia proxima	93.1217	96	0.504161
S	CQDT01000036.1	CONTIG	26371	26499	37488	CABHXX010000111.1	2672	2800	GCA_902170565.1	Yersinia thracica	86.8217	96	0.34411
S	CQDT01000036.1	CONTIG	29929	30080	37488	CP170755.1	1108079	1108229	GCA_043099325.1	Yersinia fenwicki	95.4248	96	0.405463
S	CQDT01000036.1	CONTIG	30081	30197	37488	CP054044.1	247393	247509	GCA_013282745.1	Yersinia bercovieri	98.2906	96	0.3121
S	CQDT01000036.1	CONTIG	30236	37458	37488	CABHWW010000009.1	77554	84776	GCA_902170305.1	Yersinia alsatica	98.948	96	19.2675
S	CQDT01000037.1	CONTIG	1	21235	34290	CABHWW010000011.1	351610	372833	GCA_902170305.1	Yersinia alsatica	98.3048	96	61.9277
-	CQDT01000037.1	CONTIG	21236	27372	34290	AALE02000021.1	16216	22350	GCA_000168015.1	Yersinia frederiksenii	95.1776	96	17.8973
-	CQDT01000037.1	CONTIG	30293	34245	34290	AALE02000021.1	25930	29882	GCA_000168015.1	Yersinia frederiksenii	92.9745	96	11.5281
S	CQDT01000038.1	CONTIG	1	31358	33343	CABHWW010000034.1	7347	38696	GCA_902170305.1	Yersinia alsatica	98.8361	96	94.0467
-	CQDT01000038.1	CONTIG	31362	31630	33343	AALE02000003.1	199556	199826	GCA_000168015.1	Yersinia frederiksenii	89.6679	96	0.806766
S	CQDT01000038.1	CONTIG	31631	31759	33343	AALF02000047.1	18847	18975	GCA_000168035.1	Yersinia intermedia	92.2481	96	0.386888
S	CQDT01000038.1	CONTIG	31760	32667	33343	CABHXS010000075.1	24275	25182	GCA_902170605.1	Yersinia rochesterensis	83.4983	96	2.72321
S	CQDT01000039.1	CONTIG	1	4555	33105	CABHWW010000030.1	28572	33126	GCA_902170305.1	Yersinia alsatica	99.3194	96	13.7593
-	CQDT01000039.1	CONTIG	4556	24566	33105	KN150731.1	3202330	3222322	GCA_000754805.1	Yersinia frederiksenii	96.6452	96	60.4471
S	CQDT01000039.1	CONTIG	24567	33105	33105	CABHWW010000030.1	22	8560	GCA_902170305.1	Yersinia alsatica	99.2505	96	25.7937
S	CQDT01000040.1	CONTIG	1	6221	27117	CABHWW010000026.1	71733	77953	GCA_902170305.1	Yersinia alsatica	97.7726	96	22.9413
S	CQDT01000040.1	CONTIG	6222	13332	27117	CABHWW010000026.1	64192	71300	GCA_902170305.1	Yersinia alsatica	97.7726	96	26.2234
S	CQDT01000040.1	CONTIG	13349	14039	27117	BCZM01000002.1	285998	286686	GCA_001598735.1	Yersinia enterocolitica	85.57	96	2.54822
S	CQDT01000040.1	CONTIG	14040	23547	27117	CABHWW010000026.1	54684	64191	GCA_902170305.1	Yersinia alsatica	98.943	96	35.0629
S	CQDT01000040.1	CONTIG	23548	23784	27117	CABHWW010000026.1	4059	4295	GCA_902170305.1	Yersinia alsatica	98.943	96	0.87399
S	CQDT01000040.1	CONTIG	23849	24153	27117	BCZM01000002.1	275052	275356	GCA_001598735.1	Yersinia enterocolitica	91.8033	96	1.12476
S	CQDT01000040.1	CONTIG	25645	25956	27117	ACCB01000019.1	2	313	GCA_000173735.1	Yersinia aldovae	92.3323	96	1.15057
-	CQDT01000040.1	CONTIG	26133	26313	27117	UHJA01000001.1	1519537	1519717	GCA_900460425.1	Yersinia frederiksenii	95.0276	96	0.667478
S	CQDT01000040.1	CONTIG	26314	27064	27117	CABHWW010000004.1	261	1009	GCA_902170305.1	Yersinia alsatica	97.47	96	2.76948
S	CQDT01000041.1	CONTIG	1	1955	25359	CACVAD010000092.1	2395	4349	GCA_902726545.1	Yersinia artesiana	99.9767	96	7.70929
S	CQDT01000041.1	CONTIG	1956	3075	25359	CACVAD010000092.1	76	1195	GCA_902726545.1	Yersinia artesiana	99.9767	96	4.41658
S	CQDT01000041.1	CONTIG	3076	4287	25359	CACVAD010000108.1	1	1212	GCA_902726545.1	Yersinia artesiana	99.9767	96	4.77937
S	CQDT01000041.1	CONTIG	4288	11083	25359	CABHWW010000033.1	42602	49398	GCA_902170305.1	Yersinia alsatica	98.9407	96	26.7992
-	CQDT01000041.1	CONTIG	11084	11185	25359	AALE02000001.1	338602	338702	GCA_000168015.1	Yersinia frederiksenii	81.3725	96	0.402224
S	CQDT01000041.1	CONTIG	11186	25345	25359	CABHWW010000033.1	27912	42072	GCA_902170305.1	Yersinia alsatica	98.4323	96	55.8382
S	CQDT01000042.1	CONTIG	1	20183	25304	CABHWW010000011.1	199318	219512	GCA_902170305.1	Yersinia alsatica	98.2389	96	79.7621
S	CQDT01000042.1	CONTIG	20184	25192	25304	CABHWW010000011.1	194252	199260	GCA_902170305.1	Yersinia alsatica	98.2389	96	19.7953
S	CQDT01000043.1	CONTIG	34	187	24744	CABHWW010000026.1	10259	10412	GCA_902170305.1	Yersinia alsatica	98.7013	96	0.622373
S	CQDT01000043.1	CONTIG	2610	2770	24744	CP007230.1	3471691	3471851	GCA_000582515.1	Yersinia similis	95.0311	96	0.650663
S	CQDT01000043.1	CONTIG	2771	2935	24744	KN150735.1	3708195	3708359	GCA_000755055.1	Yersinia enterocolitica	92.1212	96	0.666828
S	CQDT01000043.1	CONTIG	3813	3995	24744	CP011975.1	3282841	3283023	GCA_001047675.1	Yersinia aleksiciae	86.9565	96	0.739573
S	CQDT01000043.1	CONTIG	3996	4136	24744	HE997646.1	1	141	GCA_000312485.1	Yersinia massiliensis	91.4894	96	0.569835
S	CQDT01000043.1	CONTIG	4137	4456	24744	CABHYG010000016.1	463030	463348	GCA_902170785.1	Yersinia proxima	89.6875	96	1.29324
S	CQDT01000043.1	CONTIG	4460	4918	24744	CP032487.1	2805934	2806391	GCA_004124235.1	Yersinia hibernica	87.1739	96	1.855
S	CQDT01000043.1	CONTIG	5434	6024	24744	HE997649.1	2329	2921	GCA_000312485.1	Yersinia massiliensis	88.7395	96	2.38846
S	CQDT01000043.1	CONTIG	7569	19376	24744	CABHWW010000033.1	148571	160378	GCA_902170305.1	Yersinia alsatica	98.772	96	47.7207
S	CQDT01000043.1	CONTIG	19442	24744	24744	CABHWW010000033.1	160379	165681	GCA_902170305.1	Yersinia alsatica	99.472	96	21.4315
-	CQDT01000044.1	CONTIG	3	107	23362	KN150731.1	1740216	1740320	GCA_000754805.1	Yersinia frederiksenii	97.1429	96	0.449448
S	CQDT01000044.1	CONTIG	108	23298	23362	CABHWW010000028.1	86621	109799	GCA_902170305.1	Yersinia alsatica	98.452	96	99.268
S	CQDT01000045.1	CONTIG	1	23307	23332	CABHWW010000033.1	340	23645	GCA_902170305.1	Yersinia alsatica	98.8932	96	99.8929
S	CQDT01000046.1	CONTIG	1	234	20221	CACVAF010000010.1	147566	147800	GCA_902726565.1	Yersinia vastinensis	96.5957	96	1.15721
-	CQDT01000046.1	CONTIG	235	15453	20221	KN150731.1	3044475	3059679	GCA_000754805.1	Yersinia frederiksenii	93.4196	96	75.2633
S	CQDT01000046.1	CONTIG	15454	17534	20221	CABHWW010000015.1	124760	126836	GCA_902170305.1	Yersinia alsatica	77.0725	96	10.2913
S	CQDT01000046.1	CONTIG	17564	20221	20221	CABHWW010000015.1	122046	124703	GCA_902170305.1	Yersinia alsatica	97.8555	96	13.1448
S	CQDT01000047.1	CONTIG	55	18813	18921	CABHWW010000009.1	311148	329905	GCA_902170305.1	Yersinia alsatica	98.113	96	99.1438
-	CQDT01000048.1	CONTIG	1	6864	15838	UHJA01000001.1	92289	99154	GCA_900460425.1	Yersinia frederiksenii	88.5348	96	43.3388
-	CQDT01000048.1	CONTIG	7728	11108	15838	UHJA01000001.1	88307	91687	GCA_900460425.1	Yersinia frederiksenii	92.8487	96	21.3474
S	CQDT01000048.1	CONTIG	11869	12721	15838	CACVAF010000002.1	12049	12900	GCA_902726565.1	Yersinia vastinensis	91.5691	96	5.38578
S	CQDT01000048.1	CONTIG	13792	13894	15838	CACVAF010000017.1	47438	47540	GCA_902726565.1	Yersinia vastinensis	100	96	0.650335
S	CQDT01000049.1	CONTIG	1	13444	13498	CABHWW010000009.1	250	13693	GCA_902170305.1	Yersinia alsatica	98.5719	96	99.5999
S	CQDT01000050.1	CONTIG	59	1533	13055	CABHWW010000026.1	488203	489676	GCA_902170305.1	Yersinia alsatica	97.7982	96	11.2984
S	CQDT01000050.1	CONTIG	1534	12999	13055	CABHWW010000026.1	491160	502626	GCA_902170305.1	Yersinia alsatica	97.7982	96	87.8284
S	CQDT01000051.1	CONTIG	1	3033	12786	CABHWW010000028.1	269179	272211	GCA_902170305.1	Yersinia alsatica	98.7715	96	23.7213
S	CQDT01000051.1	CONTIG	3034	5861	12786	CABHWW010000028.1	273072	275899	GCA_902170305.1	Yersinia alsatica	98.7715	96	22.1179
