# ANI ranges report for assembly: GCA_000010665.1
# Submitted organism: Solidesulfovibrio magneticus RS-1 (taxid = 573370, rank = no rank, lineage = Bacteria; Pseudomonadati; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Solidesulfovibrio)
# Submitted Organism Has Type Assembly: Yes
# Best match: Solidesulfovibrio carbinolicus (taxid = 296842, rank = species, lineage = Bacteria; Pseudomonadati; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Solidesulfovibrio)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP010904.1	CIRCULAR	1599827	1600822	5248049	CM001368.1	391942	392941	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	71.6243	96	0.0189785
S	AP010904.1	CIRCULAR	1600823	1603459	5248049	CP026538.1	1283300	1285948	GCA_004135975.1	Solidesulfovibrio carbinolicus	82.6462	96	0.0502472
S	AP010904.1	CIRCULAR	1603460	1603939	5248049	CM001368.1	388831	389310	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	68.0244	96	0.00914626
S	AP010904.1	CIRCULAR	1603940	1604558	5248049	CP026538.1	1286426	1287044	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.2678	96	0.0117949
S	AP010904.1	CIRCULAR	1604559	1605626	5248049	CP026538.1	1287317	1288384	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.2678	96	0.0203504
S	AP010904.1	CIRCULAR	1620053	1620699	5248049	WVUD01000066.1	5693	6339	GCA_009856865.1	Solidesulfovibrio aerotolerans	92.1175	96	0.0123284
S	AP010904.1	CIRCULAR	1626899	1627285	5248049	CP026538.1	1288385	1288771	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.1981	96	0.00737417
S	AP010904.1	CIRCULAR	1627286	1629471	5248049	CP026538.1	1343975	1346147	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.1981	96	0.0416536
S	AP010904.1	CIRCULAR	1630426	1647166	5248049	CP026538.1	1409768	1426565	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.4435	96	0.318995
S	AP010904.1	CIRCULAR	1647306	1647624	5248049	WVUD01000028.1	8869	9194	GCA_009856865.1	Solidesulfovibrio aerotolerans	83.5866	96	0.00607845
S	AP010904.1	CIRCULAR	1647684	1649789	5248049	AECZ01000005.1	96871	98982	GCA_000179555.1	Solidesulfovibrio fructosivorans	89.2992	96	0.0401292
S	AP010904.1	CIRCULAR	1665582	1666914	5248049	WVUD01000064.1	138	1470	GCA_009856865.1	Solidesulfovibrio aerotolerans	91.0795	96	0.0253999
S	AP010904.1	CIRCULAR	1672444	1674387	5248049	WVUD01000064.1	4857	6810	GCA_009856865.1	Solidesulfovibrio aerotolerans	87.4044	96	0.0370423
S	AP010904.1	CIRCULAR	1675599	1679743	5248049	WVUD01000064.1	8052	12196	GCA_009856865.1	Solidesulfovibrio aerotolerans	89.9333	96	0.0789817
S	AP010904.1	CIRCULAR	1679744	1680237	5248049	WVUD01000063.1	1429	1920	GCA_009856865.1	Solidesulfovibrio aerotolerans	89.9333	96	0.00941302
S	AP010904.1	CIRCULAR	1681402	1682570	5248049	WVUD01000116.1	1	1168	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.0728	96	0.0222749
S	AP010904.1	CIRCULAR	1682571	1683006	5248049	WVUD01000122.1	128	566	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.0728	96	0.00830785
S	AP010904.1	CIRCULAR	1683007	1684570	5248049	WVUD01000114.1	39	1602	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.0728	96	0.0298016
S	AP010904.1	CIRCULAR	1684695	1685480	5248049	WVUD01000119.1	128	914	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.787	96	0.014977
S	AP010904.1	CIRCULAR	1685481	1685606	5248049	WVUD01000074.1	9414	9540	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.787	96	0.00240089
S	AP010904.1	CIRCULAR	1685607	1687930	5248049	WVUD01000045.1	27562	29881	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.787	96	0.0442831
S	AP010904.1	CIRCULAR	1687931	1689534	5248049	WVUD01000074.1	5493	7093	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.787	96	0.0305637
S	AP010904.1	CIRCULAR	1689535	1689717	5248049	AECZ01000005.1	107577	107759	GCA_000179555.1	Solidesulfovibrio fructosivorans	84.7826	96	0.00348701
S	AP010904.1	CIRCULAR	1689718	1690980	5248049	CP026538.1	3155835	3157092	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.2322	96	0.0240661
S	AP010904.1	CIRCULAR	1691157	1693120	5248049	CP026538.1	3153878	3155834	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.3275	96	0.0374234
S	AP010904.1	CIRCULAR	1694416	1698857	5248049	CP026538.1	3149369	3153808	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.2735	96	0.084641
S	AP010904.1	CIRCULAR	1699246	1700629	5248049	CM001368.1	3146668	3148051	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	82.5648	96	0.0263717
S	AP010904.1	CIRCULAR	1701622	1702219	5248049	CP026538.1	3148573	3149170	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.0266	96	0.0113947
T	AP010904.1	CIRCULAR	1702616	1703938	5248049	JAKZFS010000001.1	355835	357157	GCA_022808915.1	Fundidesulfovibrio terrae	85.1128	96	0.0252094
S	AP010904.1	CIRCULAR	1708484	1708628	5248049	CP026538.1	3148337	3148481	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4828	96	0.00276293
S	AP010904.1	CIRCULAR	1709344	1710795	5248049	CP026538.1	3146885	3148336	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5592	96	0.0276674
S	AP010904.1	CIRCULAR	1711944	1717119	5248049	CP026538.1	3141683	3146846	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.0129	96	0.0986271
S	AP010904.1	CIRCULAR	1717259	1719153	5248049	CP026538.1	3139765	3141661	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.8883	96	0.0361087
S	AP010904.1	CIRCULAR	1719215	1721890	5248049	CP026538.1	3137085	3139760	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.7368	96	0.0509904
S	AP010904.1	CIRCULAR	1722388	1726973	5248049	CP026538.1	3132506	3137083	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.5367	96	0.0873849
S	AP010904.1	CIRCULAR	1726999	1730115	5248049	CP026538.1	3129250	3132339	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.235	96	0.0593935
S	AP010904.1	CIRCULAR	1730918	1732079	5248049	WVUD01000013.1	60130	61291	GCA_009856865.1	Solidesulfovibrio aerotolerans	79.1667	96	0.0221416
S	AP010904.1	CIRCULAR	1732243	1732402	5248049	WVUD01000013.1	61608	61764	GCA_009856865.1	Solidesulfovibrio aerotolerans	71.4286	96	0.00304875
S	AP010904.1	CIRCULAR	1732403	1740764	5248049	CP026538.1	3120791	3129155	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1584	96	0.159335
S	AP010904.1	CIRCULAR	1741064	1743516	5248049	CP026538.1	3118224	3120676	GCA_004135975.1	Solidesulfovibrio carbinolicus	97.0253	96	0.0467412
S	AP010904.1	CIRCULAR	1743764	1744040	5248049	CP026538.1	3117510	3117786	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5018	96	0.00527815
S	AP010904.1	CIRCULAR	1746151	1755534	5248049	CP026538.1	3107840	3117257	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.6175	96	0.178809
S	AP010904.1	CIRCULAR	1755835	1758363	5248049	CP026538.1	3104830	3107376	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2678	96	0.0481893
S	AP010904.1	CIRCULAR	1758468	1759785	5248049	CP026538.1	3103515	3104829	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.4996	96	0.0251141
S	AP010904.1	CIRCULAR	1760524	1785823	5248049	CP026538.1	3078160	3103428	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.036	96	0.482084
S	AP010904.1	CIRCULAR	1786030	1789094	5248049	CP026538.1	3075094	3078159	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.2707	96	0.0584027
S	AP010904.1	CIRCULAR	1789311	1797793	5248049	CP026538.1	3066460	3074910	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1086	96	0.161641
S	AP010904.1	CIRCULAR	1799719	1801021	5248049	WVUD01000009.1	22177	23477	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.3864	96	0.0248283
S	AP010904.1	CIRCULAR	1802355	1806810	5248049	CP026538.1	3062000	3066455	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.3332	96	0.0849077
S	AP010904.1	CIRCULAR	1806921	1812319	5248049	CP026538.1	3056468	3061898	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.6389	96	0.102876
S	AP010904.1	CIRCULAR	1812358	1813189	5248049	CP026538.1	3050198	3051029	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.3181	96	0.0158535
S	AP010904.1	CIRCULAR	1813462	1816331	5248049	CP026538.1	3047300	3050171	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4348	96	0.054687
S	AP010904.1	CIRCULAR	1816484	1829907	5248049	CP026538.1	3033882	3047299	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.1054	96	0.25579
S	AP010904.1	CIRCULAR	1829939	1830055	5248049	CP026538.1	4235030	4235146	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.453	96	0.0022294
S	AP010904.1	CIRCULAR	1830092	1833035	5248049	CP026538.1	3030930	3033877	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.2139	96	0.056097
S	AP010904.1	CIRCULAR	1833360	1834556	5248049	CM001368.1	1289374	1290570	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	93.0718	96	0.0228085
S	AP010904.1	CIRCULAR	1834636	1835515	5248049	CP026538.1	1697982	1698859	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.6364	96	0.0167681
S	AP010904.1	CIRCULAR	1835542	1839307	5248049	CP026538.1	1698972	1702733	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.1414	96	0.07176
S	AP010904.1	CIRCULAR	1839342	1843754	5248049	CP026538.1	1702879	1707291	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.8523	96	0.0840884
S	AP010904.1	CIRCULAR	1843905	1844397	5248049	CP026538.1	1707429	1707918	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.9293	96	0.00939397
S	AP010904.1	CIRCULAR	1844400	1849969	5248049	CP026538.1	1708020	1713598	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1387	96	0.106135
S	AP010904.1	CIRCULAR	1850103	1851676	5248049	CP026538.1	1713610	1715193	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.0126	96	0.0299921
S	AP010904.1	CIRCULAR	1851751	1867536	5248049	CP026538.1	1715194	1730973	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5102	96	0.300797
S	AP010904.1	CIRCULAR	1867627	1871158	5248049	CP026538.1	1731127	1734655	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.523	96	0.0673012
S	AP010904.1	CIRCULAR	1871305	1873720	5248049	CP026538.1	1734803	1737217	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.823	96	0.0460362
S	AP010904.1	CIRCULAR	1874220	1880894	5248049	CP026538.1	1740039	1746705	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7166	96	0.12719
S	AP010904.1	CIRCULAR	1880940	1884008	5248049	CP026538.1	1746811	1749882	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.1301	96	0.0584789
S	AP010904.1	CIRCULAR	1884480	1885543	5248049	CP026538.1	1749992	1751055	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6479	96	0.0202742
S	AP010904.1	CIRCULAR	1885649	1887860	5248049	CP026538.1	1751056	1753255	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.0199	96	0.042149
S	AP010904.1	CIRCULAR	1887982	1904173	5248049	CP026538.1	1753306	1769512	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.4395	96	0.308534
S	AP010904.1	CIRCULAR	1904244	1914071	5248049	CP026538.1	1769540	1779378	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.6504	96	0.18727
S	AP010904.1	CIRCULAR	1914277	1916829	5248049	CP026538.1	1779462	1782014	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.083	96	0.0486466
S	AP010904.1	CIRCULAR	1916943	1930092	5248049	CP026538.1	1784543	1797704	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.6524	96	0.250569
S	AP010904.1	CIRCULAR	1931259	1938593	5248049	CP026538.1	1797782	1805111	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0795	96	0.139766
S	AP010904.1	CIRCULAR	1940375	1945892	5248049	CP026538.1	1805142	1810637	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.1204	96	0.105144
S	AP010904.1	CIRCULAR	1946213	1959881	5248049	CP026538.1	1810862	1824536	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.457	96	0.260459
S	AP010904.1	CIRCULAR	1959951	1972135	5248049	CP026538.1	1827265	1839495	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.7235	96	0.232182
S	AP010904.1	CIRCULAR	1972352	1977451	5248049	CP026538.1	1839707	1844812	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.0229	96	0.097179
S	AP010904.1	CIRCULAR	1979314	1987821	5248049	CP026538.1	1847876	1856377	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4008	96	0.162117
S	AP010904.1	CIRCULAR	1988250	1991327	5248049	CP026538.1	1856457	1859539	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2428	96	0.0586504
S	AP010904.1	CIRCULAR	1991804	2014019	5248049	CP026538.1	1860071	1882266	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8471	96	0.423319
S	AP010904.1	CIRCULAR	2014137	2023225	5248049	CP026538.1	1882630	1891694	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.3921	96	0.173188
S	AP010904.1	CIRCULAR	2023291	2030806	5248049	CP026538.1	1891700	1899180	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.2903	96	0.143215
S	AP010904.1	CIRCULAR	2031184	2035701	5248049	CP026538.1	1899288	1903789	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3083	96	0.0860891
S	AP010904.1	CIRCULAR	2035817	2037218	5248049	CP026538.1	1903807	1905207	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4365	96	0.0267147
S	AP010904.1	CIRCULAR	2037288	2043734	5248049	CP026538.1	1905208	1911660	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9938	96	0.122846
S	AP010904.1	CIRCULAR	2043871	2048446	5248049	CP026538.1	1911689	1916306	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2049	96	0.0871943
S	AP010904.1	CIRCULAR	2048447	2048752	5248049	WVUD01000002.1	17744	18049	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.6209	96	0.00583074
T	AP010904.1	CIRCULAR	2056817	2057584	5248049	AUBQ01000012.1	1751	2520	GCA_000429325.1	Fundidesulfovibrio putealis	86.6234	96	0.014634
S	AP010904.1	CIRCULAR	2077278	2078015	5248049	AECZ01000035.1	41267	42003	GCA_000179555.1	Solidesulfovibrio fructosivorans	98.7805	96	0.0140624
S	AP010904.1	CIRCULAR	2086717	2088261	5248049	WVUD01000015.1	70700	72238	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.2163	96	0.0294395
S	AP010904.1	CIRCULAR	2093933	2094060	5248049	JNJA01000008.1	55536	55663	GCA_000702665.1	Solidesulfovibrio alcoholivorans	94.5312	96	0.002439
S	AP010904.1	CIRCULAR	2095568	2097737	5248049	CP026538.1	550299	552468	GCA_004135975.1	Solidesulfovibrio carbinolicus	86.2212	96	0.0413487
S	AP010904.1	CIRCULAR	2103297	2109608	5248049	CP026538.1	1994640	2000935	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.397	96	0.120273
S	AP010904.1	CIRCULAR	2109715	2120861	5248049	CP026538.1	2004401	2015543	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.0201	96	0.212403
S	AP010904.1	CIRCULAR	2120973	2122986	5248049	CP026538.1	2015684	2017696	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4816	96	0.0383762
S	AP010904.1	CIRCULAR	2123930	2128342	5248049	CP026538.1	2018090	2022511	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5382	96	0.0840884
S	AP010904.1	CIRCULAR	2129147	2139107	5248049	CP026538.1	2022512	2032496	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5573	96	0.189804
S	AP010904.1	CIRCULAR	2139346	2154315	5248049	CP026538.1	2032570	2047501	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.4236	96	0.285249
S	AP010904.1	CIRCULAR	2155084	2156515	5248049	CP026538.1	2047521	2048952	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.6704	96	0.0272863
S	AP010904.1	CIRCULAR	2162385	2163788	5248049	CP026538.1	1976245	1977649	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.4662	96	0.0267528
T	AP010904.1	CIRCULAR	2164993	2165276	5248049	CP045504.1	2577957	2578240	GCA_013376455.1	Desulfolutivibrio sulfodismutans	68.7919	96	0.00541153
S	AP010904.1	CIRCULAR	2165277	2167169	5248049	JNJA01000010.1	139665	141557	GCA_000702665.1	Solidesulfovibrio alcoholivorans	77.859	96	0.0360705
T	AP010904.1	CIRCULAR	2170470	2171987	5248049	JAKZKW010000009.1	112888	114406	GCA_022808695.1	Fundidesulfovibrio soli	75.8127	96	0.028925
S	AP010904.1	CIRCULAR	2175400	2177453	5248049	CP026538.1	2048953	2051005	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.7959	96	0.0391384
S	AP010904.1	CIRCULAR	2177635	2178756	5248049	JNJA01000002.1	275570	276691	GCA_000702665.1	Solidesulfovibrio alcoholivorans	77.0796	96	0.0213794
S	AP010904.1	CIRCULAR	2179319	2195694	5248049	CP026538.1	2051454	2067850	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.4928	96	0.31204
S	AP010904.1	CIRCULAR	2195848	2199842	5248049	CP026538.1	2067851	2071841	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.7431	96	0.0761235
S	AP010904.1	CIRCULAR	2200056	2204845	5248049	CP026538.1	2071971	2076760	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.9729	96	0.091272
S	AP010904.1	CIRCULAR	2207120	2210940	5248049	CP026538.1	2077021	2080850	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.3878	96	0.072808
S	AP010904.1	CIRCULAR	2211093	2218403	5248049	CP026538.1	2080901	2088204	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.2359	96	0.139309
S	AP010904.1	CIRCULAR	2218404	2224447	5248049	CP026538.1	2142624	2148683	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.2359	96	0.115167
S	AP010904.1	CIRCULAR	2224475	2239553	5248049	CP026538.1	2148771	2163841	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4051	96	0.287326
S	AP010904.1	CIRCULAR	2241820	2266193	5248049	CP026538.1	2164169	2188562	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.6723	96	0.464439
S	AP010904.1	CIRCULAR	2266293	2270132	5248049	CP026538.1	2192506	2196343	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.6011	96	0.07317
S	AP010904.1	CIRCULAR	2270133	2274527	5248049	CP026538.1	2216882	2221277	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.6011	96	0.0837454
S	AP010904.1	CIRCULAR	2274794	2289411	5248049	CP026538.1	2221306	2235927	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9785	96	0.278542
S	AP010904.1	CIRCULAR	2289491	2297359	5248049	CP026538.1	2235928	2243800	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4833	96	0.149941
S	AP010904.1	CIRCULAR	2297360	2301916	5248049	CP026538.1	2243927	2248483	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4833	96	0.0868323
S	AP010904.1	CIRCULAR	2301955	2307577	5248049	CP026538.1	2248587	2254208	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2351	96	0.107145
S	AP010904.1	CIRCULAR	2307748	2315035	5248049	CP026538.1	2254359	2261637	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.0241	96	0.138871
S	AP010904.1	CIRCULAR	2316344	2324514	5248049	CP026538.1	2262092	2270259	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0299	96	0.155696
S	AP010904.1	CIRCULAR	2326147	2327775	5248049	CP026538.1	2270260	2271888	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.5637	96	0.0310401
S	AP010904.1	CIRCULAR	2327887	2359618	5248049	CP026538.1	2271889	2303677	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9198	96	0.604644
S	AP010904.1	CIRCULAR	2361778	2410859	5248049	CP026538.1	2303747	2352810	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1928	96	0.935243
S	AP010904.1	CIRCULAR	2410860	2411190	5248049	WVUD01000006.1	80556	80884	GCA_009856865.1	Solidesulfovibrio aerotolerans	75.8209	96	0.00630711
S	AP010904.1	CIRCULAR	2411191	2422026	5248049	CP026538.1	2352820	2363658	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2874	96	0.206477
S	AP010904.1	CIRCULAR	2422299	2429408	5248049	CP026538.1	2363684	2370766	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.7929	96	0.135479
S	AP010904.1	CIRCULAR	2429706	2459182	5248049	CP026538.1	2370835	2400316	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5713	96	0.561675
S	AP010904.1	CIRCULAR	2459358	2461312	5248049	CP026538.1	2400317	2402270	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.2679	96	0.0372519
S	AP010904.1	CIRCULAR	2461332	2464599	5248049	CP026538.1	2403291	2406574	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.0268	96	0.0622708
S	AP010904.1	CIRCULAR	2464865	2480792	5248049	CP026538.1	2407035	2422906	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.116	96	0.303503
S	AP010904.1	CIRCULAR	2480793	2481743	5248049	WVUD01000003.1	94533	95483	GCA_009856865.1	Solidesulfovibrio aerotolerans	83.8036	96	0.018121
S	AP010904.1	CIRCULAR	2481744	2489363	5248049	CP026538.1	2422919	2430537	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2471	96	0.145197
S	AP010904.1	CIRCULAR	2489364	2501093	5248049	CP026538.1	2432396	2444155	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2471	96	0.223512
S	AP010904.1	CIRCULAR	2501378	2532305	5248049	CP026538.1	2445007	2475906	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2555	96	0.589324
S	AP010904.1	CIRCULAR	2532379	2550179	5248049	CP026538.1	2476053	2493854	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.9069	96	0.339193
S	AP010904.1	CIRCULAR	2550370	2555885	5248049	CP026538.1	2493918	2499447	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.3632	96	0.105106
S	AP010904.1	CIRCULAR	2559111	2563476	5248049	CP026538.1	2499471	2503838	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1176	96	0.0831928
S	AP010904.1	CIRCULAR	2563579	2590619	5248049	CP026538.1	2503839	2530899	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1387	96	0.515258
S	AP010904.1	CIRCULAR	2590620	2595732	5248049	CP026538.1	2530954	2536067	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1387	96	0.0974267
S	AP010904.1	CIRCULAR	2597695	2601609	5248049	CP026538.1	2536072	2539968	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7546	96	0.0745992
S	AP010904.1	CIRCULAR	2601610	2602403	5248049	CP026538.1	2540068	2540861	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7546	96	0.0151294
S	AP010904.1	CIRCULAR	2602445	2619543	5248049	CP026538.1	2541219	2558330	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.217	96	0.325816
T	AP010904.1	CIRCULAR	2619935	2620834	5248049	BAAHXA010000002.1	444722	445619	GCA_054657235.1	Fundidesulfovibrio butyratiphilus	84.2746	96	0.0171492
S	AP010904.1	CIRCULAR	2622968	2627591	5248049	CP026538.1	2558526	2563149	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.3975	96	0.0881089
S	AP010904.1	CIRCULAR	2627592	2643737	5248049	CP026538.1	2563269	2579409	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.3975	96	0.307657
S	AP010904.1	CIRCULAR	2645288	2657395	5248049	CP026538.1	2580974	2593070	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.203	96	0.230714
S	AP010904.1	CIRCULAR	2657693	2659065	5248049	CP026538.1	2593084	2594456	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0473	96	0.0261621
S	AP010904.1	CIRCULAR	2659091	2665383	5248049	CP026538.1	2594613	2600900	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.9341	96	0.119911
S	AP010904.1	CIRCULAR	2665446	2689906	5248049	CP026538.1	2600926	2625397	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1256	96	0.466097
S	AP010904.1	CIRCULAR	2689907	2690041	5248049	CM001368.1	1003942	1004076	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	79.562	96	0.00257238
S	AP010904.1	CIRCULAR	2696360	2700870	5248049	CP026538.1	2625398	2629908	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.9292	96	0.0859558
S	AP010904.1	CIRCULAR	2701949	2703876	5248049	CP026538.1	2632186	2634118	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.984	96	0.0367375
S	AP010904.1	CIRCULAR	2707142	2710031	5248049	CP026538.1	2137903	2140813	GCA_004135975.1	Solidesulfovibrio carbinolicus	88.4365	96	0.0550681
S	AP010904.1	CIRCULAR	2710153	2715054	5248049	CP026538.1	2132937	2137847	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.109	96	0.0934061
S	AP010904.1	CIRCULAR	2715393	2716958	5248049	CP026538.1	2131267	2132832	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.4263	96	0.0298397
S	AP010904.1	CIRCULAR	2717631	2719578	5248049	CP026538.1	2129241	2131188	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.4292	96	0.0371186
S	AP010904.1	CIRCULAR	2719579	2720117	5248049	JNJA01000004.1	194626	195164	GCA_000702665.1	Solidesulfovibrio alcoholivorans	77.0344	96	0.0102705
S	AP010904.1	CIRCULAR	2720118	2720271	5248049	AECZ01000011.1	143674	143817	GCA_000179555.1	Solidesulfovibrio fructosivorans	59.2357	96	0.00293442
