# ANI ranges report for assembly: GCA_000009825.1
# Submitted organism: Shouchella clausii KSM-K16 (taxid = 66692, rank = no rank, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Shouchella)
# Submitted Organism Has Type Assembly: Yes
# Best match: Shouchella clausii (taxid = 79880, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Shouchella)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AP006627.1	CIRCULAR	2412241	2485653	4303871	CP140150.1	2402296	2475714	GCA_034479305.1	Shouchella clausii	96.0034	95.5	1.70574
-	AP006627.1	CIRCULAR	2485654	2534344	4303871	CP140150.1	2475893	2524578	GCA_034479305.1	Shouchella clausii	96.0034	95.5	1.13133
-	AP006627.1	CIRCULAR	2534410	2545517	4303871	CP140150.1	2524579	2535729	GCA_034479305.1	Shouchella clausii	95.3905	95.5	0.258093
-	AP006627.1	CIRCULAR	2545518	2570272	4303871	CP140150.1	2537613	2562436	GCA_034479305.1	Shouchella clausii	95.3905	95.5	0.57518
-	AP006627.1	CIRCULAR	2570695	2573819	4303871	CP140150.1	2562464	2565616	GCA_034479305.1	Shouchella clausii	95.4577	95.5	0.0726091
-	AP006627.1	CIRCULAR	2573820	2574449	4303871	CP140150.1	2608773	2609403	GCA_034479305.1	Shouchella clausii	95.4577	95.5	0.014638
-	AP006627.1	CIRCULAR	2574450	2627176	4303871	CP140150.1	2609621	2662322	GCA_034479305.1	Shouchella clausii	95.4577	95.5	1.22511
-	AP006627.1	CIRCULAR	2627177	2627456	4303871	CP140150.1	2662477	2662759	GCA_034479305.1	Shouchella clausii	95.4577	95.5	0.00650577
-	AP006627.1	CIRCULAR	2627457	2662314	4303871	CP140150.1	2663020	2698006	GCA_034479305.1	Shouchella clausii	95.4577	95.5	0.809922
-	AP006627.1	CIRCULAR	2664833	2664940	4303871	CP140150.1	3120657	3120760	GCA_034479305.1	Shouchella clausii	88.8889	95.5	0.00250937
-	AP006627.1	CIRCULAR	2665337	2671903	4303871	CP140150.1	2698124	2704714	GCA_034479305.1	Shouchella clausii	95.6779	95.5	0.152584
-	AP006627.1	CIRCULAR	2671904	2695378	4303871	CP140150.1	2704895	2728381	GCA_034479305.1	Shouchella clausii	95.6779	95.5	0.545439
-	AP006627.1	CIRCULAR	2702302	2718241	4303871	CP140150.1	2728660	2744614	GCA_034479305.1	Shouchella clausii	96.2661	95.5	0.370364
-	AP006627.1	CIRCULAR	2718304	2780982	4303871	CP140150.1	2745455	2808117	GCA_034479305.1	Shouchella clausii	96.2078	95.5	1.45634
S	AP006627.1	CIRCULAR	2781200	2781421	4303871	JAODPB010000005.1	211023	211245	GCA_025770735.1	Shouchella tritolerans	96.861	96	0.00515815
-	AP006627.1	CIRCULAR	2781422	2785017	4303871	CP140150.1	2817104	2820660	GCA_034479305.1	Shouchella clausii	96.2469	95.5	0.0835527
-	AP006627.1	CIRCULAR	2785018	2810021	4303871	CP140150.1	2820837	2845844	GCA_034479305.1	Shouchella clausii	96.2469	95.5	0.580965
-	AP006627.1	CIRCULAR	2810022	2816734	4303871	CP140150.1	2846024	2852735	GCA_034479305.1	Shouchella clausii	96.2469	95.5	0.155976
-	AP006627.1	CIRCULAR	2816735	2838519	4303871	CP140150.1	2852865	2874679	GCA_034479305.1	Shouchella clausii	96.2469	95.5	0.506172
-	AP006627.1	CIRCULAR	2838576	2879938	4303871	CP140150.1	2874680	2916029	GCA_034479305.1	Shouchella clausii	96.0162	95.5	0.961065
-	AP006627.1	CIRCULAR	2880049	2888609	4303871	CP140150.1	2916035	2924633	GCA_034479305.1	Shouchella clausii	95.2335	95.5	0.198914
-	AP006627.1	CIRCULAR	2888610	2905767	4303871	CP140150.1	2924773	2941940	GCA_034479305.1	Shouchella clausii	95.2335	95.5	0.398664
-	AP006627.1	CIRCULAR	2905863	2910722	4303871	CP140150.1	2941941	2946818	GCA_034479305.1	Shouchella clausii	95.0163	95.5	0.112922
-	AP006627.1	CIRCULAR	2910723	2928513	4303871	CP140150.1	2946903	2964719	GCA_034479305.1	Shouchella clausii	95.0163	95.5	0.413372
-	AP006627.1	CIRCULAR	2930035	2939600	4303871	CP140150.1	2967050	2976575	GCA_034479305.1	Shouchella clausii	95.8394	95.5	0.222265
S	AP006627.1	CIRCULAR	2939601	2941594	4303871	JAODPB010000005.1	370087	372076	GCA_025770735.1	Shouchella tritolerans	94.2971	96	0.0463304
-	AP006627.1	CIRCULAR	2942019	2943815	4303871	CP140150.1	2579673	2581472	GCA_034479305.1	Shouchella clausii	82.6231	95.5	0.0417531
S	AP006627.1	CIRCULAR	2944732	2945333	4303871	JAODPB010000005.1	374830	375431	GCA_025770735.1	Shouchella tritolerans	86.2355	96	0.0139874
S	AP006627.1	CIRCULAR	2948974	2950289	4303871	JAODPB010000015.1	226	1541	GCA_025770735.1	Shouchella tritolerans	90.8815	96	0.0305771
-	AP006627.1	CIRCULAR	2950290	2951742	4303871	CP140150.1	2585477	2586935	GCA_034479305.1	Shouchella clausii	82.585	95.5	0.0337603
S	AP006627.1	CIRCULAR	2951792	2963845	4303871	JAODPB010000015.1	3364	15421	GCA_025770735.1	Shouchella tritolerans	91.7474	96	0.280073
S	AP006627.1	CIRCULAR	2964100	2965971	4303871	JAODPB010000015.1	15775	17647	GCA_025770735.1	Shouchella tritolerans	92.5126	96	0.0434957
S	AP006627.1	CIRCULAR	2965972	2966956	4303871	JAODPB010000014.1	17779	18767	GCA_025770735.1	Shouchella tritolerans	92.5126	96	0.0228864
S	AP006627.1	CIRCULAR	2966957	2969552	4303871	JAODPB010000015.1	18633	21239	GCA_025770735.1	Shouchella tritolerans	92.5126	96	0.0603178
S	AP006627.1	CIRCULAR	2969553	2969951	4303871	JAODPB010000017.1	128	526	GCA_025770735.1	Shouchella tritolerans	92.5126	96	0.00927072
S	AP006627.1	CIRCULAR	2969952	2971566	4303871	JAODPB010000017.1	1032	2646	GCA_025770735.1	Shouchella tritolerans	92.5126	96	0.0375244
S	AP006627.1	CIRCULAR	2971567	2974954	4303871	JAODPB010000018.1	1604	4988	GCA_025770735.1	Shouchella tritolerans	92.5126	96	0.0787198
S	AP006627.1	CIRCULAR	2976932	2977455	4303871	JAODPB010000017.1	8055	8578	GCA_025770735.1	Shouchella tritolerans	89.8855	96	0.0121751
S	AP006627.1	CIRCULAR	2977706	2979015	4303871	JAODPB010000016.1	15151	16468	GCA_025770735.1	Shouchella tritolerans	85.283	96	0.0304377
S	AP006627.1	CIRCULAR	2979016	2979536	4303871	JAODPB010000009.1	128351	128871	GCA_025770735.1	Shouchella tritolerans	85.283	96	0.0121054
S	AP006627.1	CIRCULAR	2980146	2980286	4303871	JAODPB010000016.1	13775	13915	GCA_025770735.1	Shouchella tritolerans	95.7447	96	0.00327612
S	AP006627.1	CIRCULAR	2980601	2981617	4303871	JAODPB010000016.1	12466	13481	GCA_025770735.1	Shouchella tritolerans	86.0488	96	0.0236299
S	AP006627.1	CIRCULAR	2982513	2982810	4303871	JAODPB010000016.1	11588	11883	GCA_025770735.1	Shouchella tritolerans	82.9431	96	0.006924
S	AP006627.1	CIRCULAR	2986094	2986223	4303871	JAODPB010000016.1	8065	8194	GCA_025770735.1	Shouchella tritolerans	93.1818	96	0.00302054
S	AP006627.1	CIRCULAR	2987035	2988361	4303871	JAODPB010000009.1	118815	120133	GCA_025770735.1	Shouchella tritolerans	82.5893	96	0.0308327
S	AP006627.1	CIRCULAR	2988940	2989299	4303871	JAODPB010000016.1	5690	6046	GCA_025770735.1	Shouchella tritolerans	86.1111	96	0.00836456
S	AP006627.1	CIRCULAR	2989327	2989911	4303871	JAODPB010000016.1	5000	5581	GCA_025770735.1	Shouchella tritolerans	88.7564	96	0.0135924
S	AP006627.1	CIRCULAR	2989953	2990372	4303871	JAODPB010000009.1	116722	117140	GCA_025770735.1	Shouchella tritolerans	90.2381	96	0.00975866
S	AP006627.1	CIRCULAR	2991021	2994370	4303871	JAODPB010000009.1	112202	115550	GCA_025770735.1	Shouchella tritolerans	95.285	96	0.0778369
-	AP006627.1	CIRCULAR	2994371	2995148	4303871	CP140150.1	2976576	2977353	GCA_034479305.1	Shouchella clausii	96.144	95.5	0.0180767
-	AP006627.1	CIRCULAR	2995869	2998580	4303871	CP140150.1	2978157	2980867	GCA_034479305.1	Shouchella clausii	95.8943	95.5	0.063013
-	AP006627.1	CIRCULAR	2998581	3026269	4303871	CP140150.1	2981615	3009323	GCA_034479305.1	Shouchella clausii	95.8943	95.5	0.643351
-	AP006627.1	CIRCULAR	3026272	3030828	4303871	CP140150.1	3009452	3014013	GCA_034479305.1	Shouchella clausii	96.5276	95.5	0.105881
-	AP006627.1	CIRCULAR	3030829	3040689	4303871	CP140150.1	3014117	3023965	GCA_034479305.1	Shouchella clausii	96.5276	95.5	0.229119
-	AP006627.1	CIRCULAR	3040690	3054104	4303871	CP140150.1	3024667	3038085	GCA_034479305.1	Shouchella clausii	96.5276	95.5	0.311696
-	AP006627.1	CIRCULAR	3054105	3070494	4303871	CP140150.1	3038262	3054659	GCA_034479305.1	Shouchella clausii	96.5276	95.5	0.38082
-	AP006627.1	CIRCULAR	3070618	3083666	4303871	CP140150.1	3054660	3067711	GCA_034479305.1	Shouchella clausii	96.3277	95.5	0.303192
S	AP006627.1	CIRCULAR	3083667	3083950	4303871	JAODPB010000009.1	21821	22104	GCA_025770735.1	Shouchella tritolerans	90.1408	96	0.00659871
-	AP006627.1	CIRCULAR	3084833	3086021	4303871	CP019985.1	2743591	2744779	GCA_002250115.1	Shouchella clausii	96.8908	95.5	0.0276263
-	AP006627.1	CIRCULAR	3086027	3087254	4303871	CP140150.1	3073180	3074413	GCA_034479305.1	Shouchella clausii	92.3015	95.5	0.0285325
-	AP006627.1	CIRCULAR	3087424	3091638	4303871	CP140150.1	3076779	3080994	GCA_034479305.1	Shouchella clausii	94.1323	95.5	0.0979351
-	AP006627.1	CIRCULAR	3091639	3091911	4303871	CP140150.1	3081206	3081476	GCA_034479305.1	Shouchella clausii	94.1323	95.5	0.00634313
-	AP006627.1	CIRCULAR	3091912	3092235	4303871	CP140150.1	3086451	3086774	GCA_034479305.1	Shouchella clausii	94.1323	95.5	0.00752811
-	AP006627.1	CIRCULAR	3092254	3092642	4303871	CP140150.1	3087072	3087458	GCA_034479305.1	Shouchella clausii	85.9694	95.5	0.00903837
-	AP006627.1	CIRCULAR	3092707	3094067	4303871	CP140150.1	3087557	3088917	GCA_034479305.1	Shouchella clausii	96.2555	95.5	0.0316227
-	AP006627.1	CIRCULAR	3094186	3115585	4303871	CP140150.1	3092915	3114319	GCA_034479305.1	Shouchella clausii	96.3539	95.5	0.497227
-	AP006627.1	CIRCULAR	3116987	3117691	4303871	CP140150.1	3115289	3115994	GCA_034479305.1	Shouchella clausii	91.3842	95.5	0.0163806
-	AP006627.1	CIRCULAR	3117755	3121293	4303871	CP140150.1	3116003	3119544	GCA_034479305.1	Shouchella clausii	92.6186	95.5	0.0822283
-	AP006627.1	CIRCULAR	3122945	3123945	4303871	CP140150.1	3119545	3120543	GCA_034479305.1	Shouchella clausii	96.2076	95.5	0.0232581
-	AP006627.1	CIRCULAR	3123947	3137766	4303871	CP140150.1	3121183	3135064	GCA_034479305.1	Shouchella clausii	95.4997	95.5	0.321106
-	AP006627.1	CIRCULAR	3137826	3146380	4303871	CP140150.1	3137390	3145933	GCA_034479305.1	Shouchella clausii	96.0328	95.5	0.198775
-	AP006627.1	CIRCULAR	3146381	3163026	4303871	CP140150.1	3146000	3162626	GCA_034479305.1	Shouchella clausii	96.0328	95.5	0.386768
-	AP006627.1	CIRCULAR	3163028	3170510	4303871	CP140150.1	3164325	3171809	GCA_034479305.1	Shouchella clausii	95.0879	95.5	0.173867
-	AP006627.1	CIRCULAR	3170511	3174469	4303871	CP140150.1	3171994	3175953	GCA_034479305.1	Shouchella clausii	95.0879	95.5	0.091987
-	AP006627.1	CIRCULAR	3174470	3221694	4303871	CP140150.1	3176133	3223368	GCA_034479305.1	Shouchella clausii	95.0879	95.5	1.09727
S	AP006627.1	CIRCULAR	3221695	3221951	4303871	JAODPB010000001.1	1175450	1175706	GCA_025770735.1	Shouchella tritolerans	92.2179	96	0.00597137
-	AP006627.1	CIRCULAR	3222084	3238332	4303871	CP140150.1	3223695	3239984	GCA_034479305.1	Shouchella clausii	95.9317	95.5	0.377544
-	AP006627.1	CIRCULAR	3238333	3239222	4303871	CP140150.1	3240166	3241055	GCA_034479305.1	Shouchella clausii	95.9317	95.5	0.0206791
-	AP006627.1	CIRCULAR	3239229	3249872	4303871	CP140150.1	3241119	3251761	GCA_034479305.1	Shouchella clausii	96.6372	95.5	0.247312
-	AP006627.1	CIRCULAR	3249968	3264190	4303871	CP140150.1	3251762	3265981	GCA_034479305.1	Shouchella clausii	92.7603	95.5	0.33047
-	AP006627.1	CIRCULAR	3264272	3277599	4303871	CP140150.1	3266750	3280125	GCA_034479305.1	Shouchella clausii	94.8456	95.5	0.309675
-	AP006627.1	CIRCULAR	3277636	3279983	4303871	CP140150.1	3280229	3282551	GCA_034479305.1	Shouchella clausii	94.8511	95.5	0.0545555
-	AP006627.1	CIRCULAR	3280785	3280975	4303871	CP140150.1	3282590	3282797	GCA_034479305.1	Shouchella clausii	87.6423	95.5	0.00443787
-	AP006627.1	CIRCULAR	3280976	3281365	4303871	CP140150.1	3286542	3286946	GCA_034479305.1	Shouchella clausii	87.6423	95.5	0.00906161
-	AP006627.1	CIRCULAR	3282439	3284687	4303871	CP140150.1	3288757	3290995	GCA_034479305.1	Shouchella clausii	95.5536	95.5	0.0522553
-	AP006627.1	CIRCULAR	3285890	3298698	4303871	CP140150.1	3292118	3304933	GCA_034479305.1	Shouchella clausii	96.1385	95.5	0.297616
-	AP006627.1	CIRCULAR	3299226	3310947	4303871	CP140150.1	3305976	3317717	GCA_034479305.1	Shouchella clausii	93.9672	95.5	0.272359
S	AP006627.1	CIRCULAR	3310999	3312497	4303871	JAODPB010000001.1	1087883	1089378	GCA_025770735.1	Shouchella tritolerans	91.5333	96	0.0348291
-	AP006627.1	CIRCULAR	3312498	3322058	4303871	CP140150.1	3319143	3328698	GCA_034479305.1	Shouchella clausii	95.2654	95.5	0.222149
-	AP006627.1	CIRCULAR	3322118	3329765	4303871	CP140150.1	3328699	3336356	GCA_034479305.1	Shouchella clausii	95.7739	95.5	0.1777
-	AP006627.1	CIRCULAR	3329766	3335841	4303871	CP140150.1	3336536	3342615	GCA_034479305.1	Shouchella clausii	95.7739	95.5	0.141175
-	AP006627.1	CIRCULAR	3335946	3342956	4303871	CP140150.1	3342725	3349700	GCA_034479305.1	Shouchella clausii	94.4451	95.5	0.1629
-	AP006627.1	CIRCULAR	3342957	3344043	4303871	CP140150.1	3351268	3352354	GCA_034479305.1	Shouchella clausii	94.4451	95.5	0.0252563
-	AP006627.1	CIRCULAR	3345069	3350074	4303871	CP140150.1	3352387	3357397	GCA_034479305.1	Shouchella clausii	93.7215	95.5	0.116314
-	AP006627.1	CIRCULAR	3350075	3358414	4303871	CP140150.1	3358309	3366643	GCA_034479305.1	Shouchella clausii	93.7215	95.5	0.193779
-	AP006627.1	CIRCULAR	3358417	3366476	4303871	CP140150.1	3368529	3376583	GCA_034479305.1	Shouchella clausii	95.5564	95.5	0.187273
-	AP006627.1	CIRCULAR	3366578	3369470	4303871	CP140150.1	3376754	3379644	GCA_034479305.1	Shouchella clausii	95.6462	95.5	0.0672186
-	AP006627.1	CIRCULAR	3369473	3375968	4303871	CP140150.1	3379776	3386265	GCA_034479305.1	Shouchella clausii	96.0609	95.5	0.150934
-	AP006627.1	CIRCULAR	3377391	3378570	4303871	CP140150.1	3386279	3387452	GCA_034479305.1	Shouchella clausii	94.9153	95.5	0.0274172
-	AP006627.1	CIRCULAR	3378662	3379105	4303871	CP140150.1	3388785	3389230	GCA_034479305.1	Shouchella clausii	92.3937	95.5	0.0103163
S	AP006627.1	CIRCULAR	3379106	3379216	4303871	JAODPB010000001.1	1022416	1022559	GCA_025770735.1	Shouchella tritolerans	67.3469	96	0.00257907
-	AP006627.1	CIRCULAR	3379217	3380906	4303871	CP140150.1	3390241	3391928	GCA_034479305.1	Shouchella clausii	94.2671	95.5	0.039267
-	AP006627.1	CIRCULAR	3380988	3381690	4303871	CP140150.1	3393764	3394460	GCA_034479305.1	Shouchella clausii	90.085	95.5	0.0163341
-	AP006627.1	CIRCULAR	3382836	3389497	4303871	CP140150.1	3394461	3401122	GCA_034479305.1	Shouchella clausii	98.0937	95.5	0.154791
-	AP006627.1	CIRCULAR	3390772	3393364	4303871	CP140150.1	3401148	3403740	GCA_034479305.1	Shouchella clausii	92.6857	95.5	0.0602481
-	AP006627.1	CIRCULAR	3393368	3395484	4303871	CP140150.1	3403891	3406011	GCA_034479305.1	Shouchella clausii	94.359	95.5	0.0491883
-	AP006627.1	CIRCULAR	3395774	3397135	4303871	CP140150.1	1100527	1101888	GCA_034479305.1	Shouchella clausii	99.7797	95.5	0.0316459
-	AP006627.1	CIRCULAR	3397752	3421064	4303871	CP140150.1	3407037	3430354	GCA_034479305.1	Shouchella clausii	95.7898	95.5	0.541675
-	AP006627.1	CIRCULAR	3421085	3422580	4303871	CP140150.1	3430496	3431994	GCA_034479305.1	Shouchella clausii	94.7965	95.5	0.0347594
-	AP006627.1	CIRCULAR	3424327	3431104	4303871	CP140150.1	3440660	3447439	GCA_034479305.1	Shouchella clausii	95.6817	95.5	0.157486
S	AP006627.1	CIRCULAR	3431105	3431709	4303871	JAODPB010000001.1	953180	953775	GCA_025770735.1	Shouchella tritolerans	90.4132	96	0.0140571
-	AP006627.1	CIRCULAR	3432654	3445256	4303871	CP140150.1	3450044	3462665	GCA_034479305.1	Shouchella clausii	94.1284	95.5	0.292829
-	AP006627.1	CIRCULAR	3445897	3466635	4303871	CP140150.1	3462761	3483528	GCA_034479305.1	Shouchella clausii	95.8496	95.5	0.481869
-	AP006627.1	CIRCULAR	3466669	3477754	4303871	CP140150.1	3483828	3494956	GCA_034479305.1	Shouchella clausii	95.2124	95.5	0.257582
-	AP006627.1	CIRCULAR	3477788	3481206	4303871	CP140150.1	3495028	3498448	GCA_034479305.1	Shouchella clausii	95.8225	95.5	0.0794401
-	AP006627.1	CIRCULAR	3481207	3487357	4303871	CP140150.1	3500252	3506402	GCA_034479305.1	Shouchella clausii	95.8225	95.5	0.142918
-	AP006627.1	CIRCULAR	3487360	3498739	4303871	CP140150.1	3514356	3525787	GCA_034479305.1	Shouchella clausii	94.3711	95.5	0.264413
-	AP006627.1	CIRCULAR	3499072	3509753	4303871	CP140150.1	3530999	3541750	GCA_034479305.1	Shouchella clausii	94.5399	95.5	0.248195
-	AP006627.1	CIRCULAR	3509755	3512725	4303871	CP140150.1	3544691	3547653	GCA_034479305.1	Shouchella clausii	94.6331	95.5	0.0690309
-	AP006627.1	CIRCULAR	3512726	3528366	4303871	CP140150.1	3550972	3566654	GCA_034479305.1	Shouchella clausii	94.6331	95.5	0.363417
-	AP006627.1	CIRCULAR	3528490	3529608	4303871	CP140150.1	3566792	3567912	GCA_034479305.1	Shouchella clausii	95.4313	95.5	0.0259998
-	AP006627.1	CIRCULAR	3529609	3551509	4303871	CP140150.1	3567984	3589931	GCA_034479305.1	Shouchella clausii	95.4313	95.5	0.508867
-	AP006627.1	CIRCULAR	3551510	3559701	4303871	CP140150.1	3590052	3598239	GCA_034479305.1	Shouchella clausii	95.4313	95.5	0.19034
-	AP006627.1	CIRCULAR	3559800	3560395	4303871	CP140150.1	3024070	3024666	GCA_034479305.1	Shouchella clausii	99.665	95.5	0.013848
S	AP006627.1	CIRCULAR	3560400	3560518	4303871	JAODPB010000001.1	801980	802096	GCA_025770735.1	Shouchella tritolerans	76.2295	96	0.00276495
-	AP006627.1	CIRCULAR	3560519	3561988	4303871	CP140150.1	3598316	3599785	GCA_034479305.1	Shouchella clausii	94.0136	95.5	0.0341553
-	AP006627.1	CIRCULAR	3561994	3584406	4303871	CP140150.1	3599882	3622382	GCA_034479305.1	Shouchella clausii	94.9188	95.5	0.520764
-	AP006627.1	CIRCULAR	3584416	3584539	4303871	CP140150.1	2820674	2820797	GCA_034479305.1	Shouchella clausii	94.6833	95.5	0.00288113
-	AP006627.1	CIRCULAR	3584540	3589495	4303871	CP140150.1	3622383	3627364	GCA_034479305.1	Shouchella clausii	94.6833	95.5	0.115152
-	AP006627.1	CIRCULAR	3589561	3589775	4303871	CP140150.1	3627473	3627684	GCA_034479305.1	Shouchella clausii	91.6279	95.5	0.0049955
-	AP006627.1	CIRCULAR	3589836	3590230	4303871	CP140150.1	3627789	3628190	GCA_034479305.1	Shouchella clausii	90.0498	95.5	0.00917778
-	AP006627.1	CIRCULAR	3590397	3597638	4303871	CP140150.1	3628705	3635938	GCA_034479305.1	Shouchella clausii	96.0892	95.5	0.168267
-	AP006627.1	CIRCULAR	3597760	3606911	4303871	CP140150.1	3636004	3645162	GCA_034479305.1	Shouchella clausii	97.1513	95.5	0.212646
-	AP006627.1	CIRCULAR	3606954	3611549	4303871	CP140150.1	3646390	3651011	GCA_034479305.1	Shouchella clausii	94.4204	95.5	0.106788
-	AP006627.1	CIRCULAR	3611551	3622786	4303871	CP140150.1	3651117	3662370	GCA_034479305.1	Shouchella clausii	95.0772	95.5	0.261067
-	AP006627.1	CIRCULAR	3622910	3632072	4303871	CP140150.1	3666379	3675518	GCA_034479305.1	Shouchella clausii	90.8992	95.5	0.212901
-	AP006627.1	CIRCULAR	3635280	3637424	4303871	CP140150.1	3675780	3677912	GCA_034479305.1	Shouchella clausii	90.2836	95.5	0.0498389
-	AP006627.1	CIRCULAR	3637496	3642339	4303871	CP140150.1	3677934	3682785	GCA_034479305.1	Shouchella clausii	91.7783	95.5	0.11255
-	AP006627.1	CIRCULAR	3642342	3643224	4303871	CP140150.1	3682916	3683798	GCA_034479305.1	Shouchella clausii	92.5255	95.5	0.0205164
-	AP006627.1	CIRCULAR	3643297	3646096	4303871	CP140150.1	3684609	3687414	GCA_034479305.1	Shouchella clausii	92.9993	95.5	0.0650577
S	AP006627.1	CIRCULAR	3646221	3646419	4303871	JAODPB010000002.1	335818	336016	GCA_025770735.1	Shouchella tritolerans	92.9648	96	0.00462374
-	AP006627.1	CIRCULAR	3646421	3650595	4303871	CP140150.1	3687416	3691587	GCA_034479305.1	Shouchella clausii	93.3046	95.5	0.0970057
-	AP006627.1	CIRCULAR	3650701	3652024	4303871	CP140150.1	3691588	3692912	GCA_034479305.1	Shouchella clausii	96.7547	95.5	0.030763
-	AP006627.1	CIRCULAR	3652212	3665486	4303871	CP140150.1	3693042	3706292	GCA_034479305.1	Shouchella clausii	94.6097	95.5	0.308443
-	AP006627.1	CIRCULAR	3665728	3668434	4303871	CP140150.1	3706651	3709362	GCA_034479305.1	Shouchella clausii	95.54	95.5	0.0628969
-	AP006627.1	CIRCULAR	3669458	3678811	4303871	CP140150.1	3722026	3731397	GCA_034479305.1	Shouchella clausii	94.159	95.5	0.217339
S	AP006627.1	CIRCULAR	3678812	3678912	4303871	JAODPB010000001.1	679377	679477	GCA_025770735.1	Shouchella tritolerans	89.2157	96	0.00234672
-	AP006627.1	CIRCULAR	3678913	3683715	4303871	CP140150.1	3731560	3736362	GCA_034479305.1	Shouchella clausii	92.8096	95.5	0.111597
S	AP006627.1	CIRCULAR	3683977	3685568	4303871	JAODPB010000001.1	675856	677484	GCA_025770735.1	Shouchella tritolerans	93.7538	96	0.03699
-	AP006627.1	CIRCULAR	3685569	3686985	4303871	CP140150.1	3736391	3737765	GCA_034479305.1	Shouchella clausii	88.4615	95.5	0.0329238
-	AP006627.1	CIRCULAR	3687050	3694657	4303871	CP140150.1	3740964	3748541	GCA_034479305.1	Shouchella clausii	96.6916	95.5	0.176771
-	AP006627.1	CIRCULAR	3695117	3695459	4303871	CP140150.1	3752500	3752845	GCA_034479305.1	Shouchella clausii	90.4899	95.5	0.00796957
-	AP006627.1	CIRCULAR	3695511	3696479	4303871	CP140150.1	3752960	3753920	GCA_034479305.1	Shouchella clausii	92.8279	95.5	0.0225146
-	AP006627.1	CIRCULAR	3696497	3709800	4303871	CP140150.1	3756482	3769777	GCA_034479305.1	Shouchella clausii	93.3434	95.5	0.309117
-	AP006627.1	CIRCULAR	3710379	3712979	4303871	CP140150.1	3776425	3779099	GCA_034479305.1	Shouchella clausii	93.2362	95.5	0.060434
-	AP006627.1	CIRCULAR	3713544	3713909	4303871	CP140150.1	3779100	3779465	GCA_034479305.1	Shouchella clausii	92.3497	95.5	0.00850397
-	AP006627.1	CIRCULAR	3714089	3714242	4303871	CP140150.1	2011268	2011421	GCA_034479305.1	Shouchella clausii	98.0519	95.5	0.00357817
-	AP006627.1	CIRCULAR	3714575	3720789	4303871	CP140150.1	3804112	3810311	GCA_034479305.1	Shouchella clausii	95.7207	95.5	0.144405
-	AP006627.1	CIRCULAR	3721678	3721810	4303871	CP140150.1	3814785	3814913	GCA_034479305.1	Shouchella clausii	71.7391	95.5	0.00309024
-	AP006627.1	CIRCULAR	3721834	3722063	4303871	CP140150.1	3814939	3815169	GCA_034479305.1	Shouchella clausii	83.1169	95.5	0.00534403
-	AP006627.1	CIRCULAR	3722141	3724021	4303871	CP140150.1	3815208	3817104	GCA_034479305.1	Shouchella clausii	90.7798	95.5	0.0437048
-	AP006627.1	CIRCULAR	3724803	3728780	4303871	CP140150.1	3817330	3821303	GCA_034479305.1	Shouchella clausii	96.6365	95.5	0.0924284
-	AP006627.1	CIRCULAR	3728824	3728938	4303871	CP140150.1	3798280	3798387	GCA_034479305.1	Shouchella clausii	74.7899	95.5	0.00267201
-	AP006627.1	CIRCULAR	3728998	3729157	4303871	CP140150.1	3798388	3798547	GCA_034479305.1	Shouchella clausii	68.6047	95.5	0.00371758
-	AP006627.1	CIRCULAR	3729360	3738859	4303871	CP140150.1	3822881	3832408	GCA_034479305.1	Shouchella clausii	96.3406	95.5	0.220732
-	AP006627.1	CIRCULAR	3750234	3751138	4303871	CP140150.1	3832965	3833871	GCA_034479305.1	Shouchella clausii	96.8026	95.5	0.0210276
-	AP006627.1	CIRCULAR	3751236	3751877	4303871	CP140150.1	3833935	3834584	GCA_034479305.1	Shouchella clausii	88.8048	95.5	0.0149168
S	AP006627.1	CIRCULAR	3752136	3752311	4303871	JAODPB010000001.1	587778	587953	GCA_025770735.1	Shouchella tritolerans	83.6158	96	0.00408934
-	AP006627.1	CIRCULAR	3752413	3754869	4303871	CP140150.1	3842101	3844520	GCA_034479305.1	Shouchella clausii	93.6714	95.5	0.0570881
S	AP006627.1	CIRCULAR	3754870	3754975	4303871	JAODPB010000001.1	567606	567723	GCA_025770735.1	Shouchella tritolerans	78.1513	96	0.0024629
-	AP006627.1	CIRCULAR	3755060	3755801	4303871	CP140150.1	3844828	3845566	GCA_034479305.1	Shouchella clausii	92.0592	95.5	0.0172403
-	AP006627.1	CIRCULAR	3756131	3782867	4303871	CP140150.1	3865854	3892603	GCA_034479305.1	Shouchella clausii	97.8733	95.5	0.621231
-	AP006627.1	CIRCULAR	3782988	3788038	4303871	CP140150.1	3894095	3899137	GCA_034479305.1	Shouchella clausii	96.8552	95.5	0.117359
