# ANI ranges report for assembly: GCA_000021005.1
# Submitted organism: Cereibacter sphaeroides KD131 (taxid = 557760, rank = no rank, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Paracoccaceae; Cereibacter)
# Submitted Organism Has Type Assembly: Yes
# Best match: Cereibacter sphaeroides (taxid = 1063, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Paracoccaceae; Cereibacter)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	CP001151.1	CIRCULAR	941122	941256	1297647	AKBU01000002.1	81621	81755	GCA_000269625.2	Cereibacter sphaeroides	94.0741	96	0.0104034
-	CP001151.1	CIRCULAR	941257	941541	1297647	FZOV01000036.1	135	419	GCA_900188265.1	Cereibacter sphaeroides	93.6111	96	0.0219628
-	CP001151.1	CIRCULAR	941542	941976	1297647	FZOV01000004.1	2456	2890	GCA_900188265.1	Cereibacter sphaeroides	93.6111	96	0.0335222
-	CP001151.1	CIRCULAR	941977	942167	1297647	BJXO01000068.1	1871	2061	GCA_007991035.1	Cereibacter sphaeroides	95.8115	96	0.0147189
S	CP001151.1	CIRCULAR	942168	942884	1297647	MABH01000118.1	381	1096	GCA_001720585.1	Cereibacter johrii	96.0948	96	0.0552539
-	CP001151.1	CIRCULAR	942885	943060	1297647	BJXO01000068.1	978	1153	GCA_007991035.1	Cereibacter sphaeroides	89.2045	96	0.013563
-	CP001151.1	CIRCULAR	943113	943868	1297647	BJXO01000068.1	219	973	GCA_007991035.1	Cereibacter sphaeroides	89.2748	96	0.0582593
-	CP001151.1	CIRCULAR	943869	944086	1297647	BJXO01000070.1	1	218	GCA_007991035.1	Cereibacter sphaeroides	89.2748	96	0.0167996
-	CP001151.1	CIRCULAR	944087	944203	1297647	AKBU01000002.1	84537	84653	GCA_000269625.2	Cereibacter sphaeroides	88.9706	96	0.00901632
-	CP001151.1	CIRCULAR	944204	944895	1297647	AKBU01000002.1	878805	879489	GCA_000269625.2	Cereibacter sphaeroides	88.9706	96	0.0533273
-	CP001151.1	CIRCULAR	944896	945186	1297647	BJXO01000066.1	1144	1435	GCA_007991035.1	Cereibacter sphaeroides	93.8356	96	0.0224252
-	CP001151.1	CIRCULAR	945198	945770	1297647	BJXO01000066.1	561	1133	GCA_007991035.1	Cereibacter sphaeroides	92.4956	96	0.0441568
-	CP001151.1	CIRCULAR	945801	947549	1297647	AKBU01000002.1	86494	88242	GCA_000269625.2	Cereibacter sphaeroides	94.0605	96	0.134782
-	CP001151.1	CIRCULAR	947550	951904	1297647	BJXO01000049.1	1	4355	GCA_007991035.1	Cereibacter sphaeroides	93.4389	96	0.335607
S	CP001151.1	CIRCULAR	951905	952412	1297647	PZZW01000006.1	153723	154230	GCA_003046325.1	Cereibacter johrii	93.1102	96	0.0391478
-	CP001151.1	CIRCULAR	952413	956288	1297647	BJXO01000049.1	5377	9254	GCA_007991035.1	Cereibacter sphaeroides	96.5197	96	0.298694
-	CP001151.1	CIRCULAR	956289	957651	1297647	AKBU01000002.1	97497	98858	GCA_000269625.2	Cereibacter sphaeroides	94.3672	96	0.105036
-	CP001151.1	CIRCULAR	957652	958444	1297647	BJXO01000093.1	1	793	GCA_007991035.1	Cereibacter sphaeroides	96.8474	96	0.0611106
-	CP001151.1	CIRCULAR	958446	963078	1297647	BJXO01000043.1	2	4634	GCA_007991035.1	Cereibacter sphaeroides	97.0868	96	0.357031
S	CP001151.1	CIRCULAR	963079	966412	1297647	PZZW01000006.1	164884	168217	GCA_003046325.1	Cereibacter johrii	97.0906	96	0.256927
-	CP001151.1	CIRCULAR	967815	970385	1297647	BJXO01000043.1	8313	10884	GCA_007991035.1	Cereibacter sphaeroides	96.6563	96	0.198128
S	CP001151.1	CIRCULAR	970386	973478	1297647	PZZW01000006.1	170825	173917	GCA_003046325.1	Cereibacter johrii	95.863	96	0.238354
-	CP001151.1	CIRCULAR	974539	974673	1297647	BJXO01000021.1	93737	93871	GCA_007991035.1	Cereibacter sphaeroides	96.929	96	0.0104034
-	CP001151.1	CIRCULAR	974674	976101	1297647	BJXO01000039.1	452	1879	GCA_007991035.1	Cereibacter sphaeroides	96.929	96	0.110045
T	CP001151.1	CIRCULAR	981144	982728	1297647	JAVKPH010000077.1	2532	4119	GCA_031432425.1	Ruixingdingia sedimenti	80.9494	96	0.122144
T	CP001151.1	CIRCULAR	982814	985650	1297647	JAVKPH010000082.1	1319	4154	GCA_031432425.1	Ruixingdingia sedimenti	84.9315	96	0.218626
T	CP001151.1	CIRCULAR	988707	988938	1297647	JBHRSM010000021.1	12152	12395	GCA_042643585.1	Tabrizicola soli	68.0162	96	0.0178785
S	CP001151.1	CIRCULAR	988939	990322	1297647	OAOQ01000014.1	44561	45929	GCA_900207575.1	Cereibacter ovatus	80.6567	96	0.106655
S	CP001151.1	CIRCULAR	990441	991174	1297647	PZZW01000010.1	41413	42147	GCA_003046325.1	Cereibacter johrii	89.2663	96	0.0565639
S	CP001151.1	CIRCULAR	991273	992369	1297647	PZZW01000010.1	40293	41395	GCA_003046325.1	Cereibacter johrii	84.951	96	0.0845376
S	CP001151.1	CIRCULAR	994637	995772	1297647	OAOQ01000014.1	41432	42567	GCA_900207575.1	Cereibacter ovatus	87.0939	96	0.0875431
S	CP001151.1	CIRCULAR	1003766	1006737	1297647	PZZW01000010.1	29203	32161	GCA_003046325.1	Cereibacter johrii	86.3895	96	0.22903
T	CP001151.1	CIRCULAR	1006738	1007001	1297647	JAVKPH010000018.1	30226	30489	GCA_031432425.1	Ruixingdingia sedimenti	78.4091	96	0.0203445
T	CP001151.1	CIRCULAR	1007683	1008168	1297647	JAVKPH010000018.1	32781	33266	GCA_031432425.1	Ruixingdingia sedimenti	89.117	96	0.0374524
T	CP001151.1	CIRCULAR	1008180	1008605	1297647	JBHRSM010000005.1	32148	32574	GCA_042643585.1	Tabrizicola soli	88.3991	96	0.0328287
T	CP001151.1	CIRCULAR	1008606	1018356	1297647	JAVKPH010000018.1	33655	43443	GCA_031432425.1	Ruixingdingia sedimenti	88.3046	96	0.751437
T	CP001151.1	CIRCULAR	1018375	1031492	1297647	JAVKPH010000018.1	44024	57079	GCA_031432425.1	Ruixingdingia sedimenti	85.9652	96	1.01091
T	CP001151.1	CIRCULAR	1031577	1033121	1297647	JAVKPH010000018.1	57135	58678	GCA_031432425.1	Ruixingdingia sedimenti	86.8863	96	0.119062
T	CP001151.1	CIRCULAR	1033865	1034872	1297647	JAVKPH010000018.1	59838	60845	GCA_031432425.1	Ruixingdingia sedimenti	93.0624	96	0.0776791
-	CP001151.1	CIRCULAR	1052728	1055789	1297647	CP000144.2	2308	5370	GCA_000012905.2	Cereibacter sphaeroides	99.4778	96	0.235966
S	CP001151.1	CIRCULAR	1056334	1056513	1297647	PZZW01000016.1	2051	2224	GCA_003046325.1	Cereibacter johrii	87.7778	96	0.0138713
-	CP001151.1	CIRCULAR	1056514	1058589	1297647	AKBU01000002.1	135998	138071	GCA_000269625.2	Cereibacter sphaeroides	99.4701	96	0.159982
-	CP001151.1	CIRCULAR	1058590	1058954	1297647	FZOV01000009.1	136874	137238	GCA_900188265.1	Cereibacter sphaeroides	97.8082	96	0.0281278
-	CP001151.1	CIRCULAR	1058955	1076998	1297647	BJXO01000039.1	2155	20215	GCA_007991035.1	Cereibacter sphaeroides	97.8078	96	1.39052
S	CP001151.1	CIRCULAR	1076999	1077182	1297647	PZZW01000006.1	175821	176004	GCA_003046325.1	Cereibacter johrii	91.3043	96	0.0141795
T	CP001151.1	CIRCULAR	1077183	1083714	1297647	BMGW01000001.1	411947	418493	GCA_014640395.1	Frigidibacter albus	79.2979	96	0.503373
S	CP001151.1	CIRCULAR	1083715	1083957	1297647	PZZW01000006.1	175545	175785	GCA_003046325.1	Cereibacter johrii	92.1811	96	0.0187262
S	CP001151.1	CIRCULAR	1084003	1086036	1297647	VDEK01000027.1	30872	32908	GCA_007668225.1	Cereibacter sediminicola	82.9684	96	0.156745
-	CP001151.1	CIRCULAR	1086402	1128329	1297647	BJXO01000019.1	98	42020	GCA_007991035.1	Cereibacter sphaeroides	97.8735	96	3.23108
-	CP001151.1	CIRCULAR	1128330	1128804	1297647	FZOV01000006.1	1	484	GCA_900188265.1	Cereibacter sphaeroides	91.1704	96	0.0366047
S	CP001151.1	CIRCULAR	1128876	1130881	1297647	QAOT01000052.1	1	2004	GCA_003050905.1	Cereibacter azotoformans	97.5087	96	0.154587
T	CP001151.1	CIRCULAR	1130882	1131060	1297647	BMGW01000005.1	10379	10538	GCA_014640395.1	Frigidibacter albus	73.3333	96	0.0137942
-	CP001151.1	CIRCULAR	1131606	1134648	1297647	AKBU01000002.1	138615	141657	GCA_000269625.2	Cereibacter sphaeroides	99.77	96	0.234501
-	CP001151.1	CIRCULAR	1134649	1134775	1297647	FZOV01000006.1	201263	201382	GCA_900188265.1	Cereibacter sphaeroides	72.8682	96	0.00978695
S	CP001151.1	CIRCULAR	1136575	1137624	1297647	PZZW01000007.1	151496	152598	GCA_003046325.1	Cereibacter johrii	87.8513	96	0.0809157
-	CP001151.1	CIRCULAR	1138652	1145580	1297647	BJXO01000035.1	6930	13855	GCA_007991035.1	Cereibacter sphaeroides	98.3408	96	0.533966
S	CP001151.1	CIRCULAR	1145581	1145685	1297647	QKZS01000040.1	1016	1120	GCA_003254335.1	Cereibacter changlensis	71.6981	96	0.00809157
-	CP001151.1	CIRCULAR	1146143	1150000	1297647	BJXO01000020.1	83514	87397	GCA_007991035.1	Cereibacter sphaeroides	96.0895	96	0.297307
-	CP001151.1	CIRCULAR	1150001	1151533	1297647	FZOV01000006.1	191341	192873	GCA_900188265.1	Cereibacter sphaeroides	96.9341	96	0.118137
-	CP001151.1	CIRCULAR	1151534	1170442	1297647	BJXO01000020.1	64589	83513	GCA_007991035.1	Cereibacter sphaeroides	97.988	96	1.45718
S	CP001151.1	CIRCULAR	1170443	1170659	1297647	PZZW01000007.1	116305	116513	GCA_003046325.1	Cereibacter johrii	71.1111	96	0.0167226
S	CP001151.1	CIRCULAR	1172291	1172593	1297647	PZZW01000007.1	115218	115522	GCA_003046325.1	Cereibacter johrii	79.7386	96	0.02335
-	CP001151.1	CIRCULAR	1172594	1175327	1297647	BJXO01000020.1	58890	61622	GCA_007991035.1	Cereibacter sphaeroides	95.5823	96	0.210689
-	CP001151.1	CIRCULAR	1175493	1197514	1297647	BJXO01000020.1	27608	49639	GCA_007991035.1	Cereibacter sphaeroides	97.9719	96	1.69707
-	CP001151.1	CIRCULAR	1197882	1198669	1297647	BJXO01000020.1	13584	14371	GCA_007991035.1	Cereibacter sphaeroides	91.5404	96	0.0607253
S	CP001151.1	CIRCULAR	1198849	1199597	1297647	PZZW01000007.1	52057	52830	GCA_003046325.1	Cereibacter johrii	84.1085	96	0.0577199
-	CP001151.1	CIRCULAR	1199598	1200849	1297647	BJXO01000020.1	12109	13330	GCA_007991035.1	Cereibacter sphaeroides	90.3586	96	0.0964823
S	CP001151.1	CIRCULAR	1200850	1201794	1297647	PZZW01000007.1	49878	50822	GCA_003046325.1	Cereibacter johrii	97.0402	96	0.0728241
-	CP001151.1	CIRCULAR	1201795	1202086	1297647	FZOV01000006.1	120086	120377	GCA_900188265.1	Cereibacter sphaeroides	91.4384	96	0.0225023
S	CP001151.1	CIRCULAR	1202087	1204235	1297647	PZZW01000007.1	47437	49585	GCA_003046325.1	Cereibacter johrii	97.0219	96	0.165607
S	CP001151.1	CIRCULAR	1204236	1213611	1297647	MABH01000160.1	1	9386	GCA_001720585.1	Cereibacter johrii	97.5714	96	0.722539
-	CP001151.1	CIRCULAR	1213612	1213843	1297647	FZOV01000006.1	113022	113253	GCA_900188265.1	Cereibacter sphaeroides	96.9828	96	0.0178785
S	CP001151.1	CIRCULAR	1213844	1215666	1297647	MABH01000160.1	9619	11442	GCA_001720585.1	Cereibacter johrii	95.8333	96	0.140485
-	CP001151.1	CIRCULAR	1215667	1217033	1297647	FZOV01000006.1	111655	113020	GCA_900188265.1	Cereibacter sphaeroides	94.9561	96	0.105345
-	CP001151.1	CIRCULAR	1217034	1231764	1297647	BJXO01000019.1	96550	111288	GCA_007991035.1	Cereibacter sphaeroides	97.8085	96	1.13521
-	CP001151.1	CIRCULAR	1231799	1233501	1297647	BJXO01000019.1	94400	96124	GCA_007991035.1	Cereibacter sphaeroides	90.0463	96	0.131238
-	CP001151.1	CIRCULAR	1233649	1245345	1297647	BJXO01000020.1	14618	26309	GCA_007991035.1	Cereibacter sphaeroides	97.4523	96	0.901401
-	CP001151.1	CIRCULAR	1245600	1249623	1297647	BJXO01000020.1	54669	58693	GCA_007991035.1	Cereibacter sphaeroides	96.9231	96	0.3101
S	CP001151.1	CIRCULAR	1249624	1249803	1297647	QAOT01000044.1	6009	6189	GCA_003050905.1	Cereibacter azotoformans	79.235	96	0.0138713
S	CP001151.1	CIRCULAR	1249833	1250319	1297647	VDEK01000020.1	31982	32470	GCA_007668225.1	Cereibacter sediminicola	82.6884	96	0.0375295
S	CP001151.1	CIRCULAR	1250320	1250909	1297647	QAOT01000044.1	5184	5772	GCA_003050905.1	Cereibacter azotoformans	89.5093	96	0.0454669
-	CP001151.1	CIRCULAR	1252081	1252337	1297647	AKBU01000003.1	123246	123502	GCA_000269625.2	Cereibacter sphaeroides	90.6615	96	0.0198051
-	CP001151.1	CIRCULAR	1252338	1253372	1297647	BJXO01000035.1	3	1037	GCA_007991035.1	Cereibacter sphaeroides	87.6686	96	0.0797597
S	CP001151.1	CIRCULAR	1253373	1253576	1297647	VDEK01000032.1	2516	2719	GCA_007668225.1	Cereibacter sediminicola	83.8235	96	0.0157208
-	CP001151.1	CIRCULAR	1253577	1255379	1297647	FZOV01000006.1	157698	159500	GCA_900188265.1	Cereibacter sphaeroides	96.8421	96	0.138944
S	CP001151.1	CIRCULAR	1255380	1255749	1297647	VDEK01000032.1	4523	4893	GCA_007668225.1	Cereibacter sediminicola	86.2903	96	0.0285131
S	CP001151.1	CIRCULAR	1256171	1256505	1297647	QAOT01000050.1	1772	2127	GCA_003050905.1	Cereibacter azotoformans	76.8156	96	0.025816
-	CP001151.1	CIRCULAR	1256506	1258155	1297647	BJXO01000020.1	51945	53595	GCA_007991035.1	Cereibacter sphaeroides	90.1511	96	0.127153
-	CP001151.1	CIRCULAR	1258581	1260069	1297647	FZOV01000008.1	139895	141383	GCA_900188265.1	Cereibacter sphaeroides	94.5674	96	0.114746
-	CP001151.1	CIRCULAR	1260070	1262806	1297647	BJXO01000024.1	31128	33867	GCA_007991035.1	Cereibacter sphaeroides	93.6543	96	0.21092
-	CP001151.1	CIRCULAR	1264533	1279013	1297647	BJXO01000019.1	79911	94399	GCA_007991035.1	Cereibacter sphaeroides	97.5367	96	1.11594
S	CP001151.1	CIRCULAR	1279014	1281272	1297647	PZZW01000007.1	237	2460	GCA_003046325.1	Cereibacter johrii	93.1126	96	0.174084
S	CP001151.1	CIRCULAR	1281545	1283523	1297647	PZZW01000019.1	96	2074	GCA_003046325.1	Cereibacter johrii	97.2444	96	0.152507
S	CP001151.1	CIRCULAR	1283524	1292293	1297647	PZZW01000004.1	1	8787	GCA_003046325.1	Cereibacter johrii	97.2444	96	0.675839
-	CP001151.1	CIRCULAR	1292294	1297647	1297647	BJXO01000019.1	74256	79609	GCA_007991035.1	Cereibacter sphaeroides	98.1509	96	0.412593
-	CP001152.1	CIRCULAR|PLASMID	1	8111	157345	FZOV01000008.1	39945	48066	GCA_900188265.1	Cereibacter sphaeroides	97.1682	96	5.15491
S	CP001152.1	CIRCULAR|PLASMID	8112	9322	157345	PZZW01000008.1	141455	142668	GCA_003046325.1	Cereibacter johrii	94.3987	96	0.769646
-	CP001152.1	CIRCULAR|PLASMID	9323	24114	157345	FZOV01000008.1	25089	39876	GCA_900188265.1	Cereibacter sphaeroides	97.7898	96	9.401
S	CP001152.1	CIRCULAR|PLASMID	24359	26729	157345	PZZW01000004.1	538376	540747	GCA_003046325.1	Cereibacter johrii	92.5053	96	1.50688
S	CP001152.1	CIRCULAR|PLASMID	27110	43162	157345	PZZW01000004.1	541171	557224	GCA_003046325.1	Cereibacter johrii	95.6029	96	10.2024
-	CP001152.1	CIRCULAR|PLASMID	43203	50018	157345	FZOV01000008.1	16345	23171	GCA_900188265.1	Cereibacter sphaeroides	96.6136	96	4.33188
-	CP001152.1	CIRCULAR|PLASMID	50019	50267	157345	CP047034.1	8487	8735	GCA_009797605.1	Cereibacter sphaeroides	98.3936	96	0.158251
-	CP001152.1	CIRCULAR|PLASMID	50268	59368	157345	FZOV01000008.1	7257	16343	GCA_900188265.1	Cereibacter sphaeroides	96.9803	96	5.7841
S	CP001152.1	CIRCULAR|PLASMID	59369	61559	157345	PZZW01000008.1	27683	29873	GCA_003046325.1	Cereibacter johrii	98.0831	96	1.39248
-	CP001152.1	CIRCULAR|PLASMID	61560	62915	157345	FZOV01000008.1	5736	7095	GCA_900188265.1	Cereibacter sphaeroides	97.3529	96	0.861801
S	CP001152.1	CIRCULAR|PLASMID	62916	63097	157345	PZZW01000008.1	31235	31419	GCA_003046325.1	Cereibacter johrii	84.4086	96	0.115669
-	CP001152.1	CIRCULAR|PLASMID	63098	63986	157345	FZOV01000008.1	4719	5610	GCA_900188265.1	Cereibacter sphaeroides	95.4036	96	0.565
-	CP001152.1	CIRCULAR|PLASMID	63987	64461	157345	CP047034.1	20370	20844	GCA_009797605.1	Cereibacter sphaeroides	97.8947	96	0.301884
-	CP001152.1	CIRCULAR|PLASMID	64462	68275	157345	FZOV01000008.1	883	4699	GCA_900188265.1	Cereibacter sphaeroides	92.9486	96	2.42397
-	CP001152.1	CIRCULAR|PLASMID	68910	88614	157345	FZOV01000008.1	117155	136861	GCA_900188265.1	Cereibacter sphaeroides	96.8264	96	12.5234
-	CP001152.1	CIRCULAR|PLASMID	88689	103169	157345	FZOV01000008.1	102623	117152	GCA_900188265.1	Cereibacter sphaeroides	97.3521	96	9.20334
-	CP001152.1	CIRCULAR|PLASMID	103170	103898	157345	CP047034.1	42063	42802	GCA_009797605.1	Cereibacter sphaeroides	93.8876	96	0.463313
-	CP001152.1	CIRCULAR|PLASMID	103899	105381	157345	CP047034.1	42943	44421	GCA_009797605.1	Cereibacter sphaeroides	93.8876	96	0.942515
-	CP001152.1	CIRCULAR|PLASMID	105959	130787	157345	FZOV01000008.1	75185	100037	GCA_900188265.1	Cereibacter sphaeroides	97.7426	96	15.78
-	CP001152.1	CIRCULAR|PLASMID	130788	131479	157345	FZOV01000008.1	74430	75124	GCA_900188265.1	Cereibacter sphaeroides	97.7426	96	0.439798
-	CP001152.1	CIRCULAR|PLASMID	131481	157345	157345	FZOV01000008.1	48067	73950	GCA_900188265.1	Cereibacter sphaeroides	97.6593	96	16.4384
-	CP001153.1	CIRCULAR|PLASMID	3	2942	103355	DQ232586.1	35198	38173	GCA_000012905.2	Cereibacter sphaeroides	94.5765	96	2.84456
-	CP001153.1	CIRCULAR|PLASMID	2943	3142	103355	FZOV01000012.1	9733	9896	GCA_900188265.1	Cereibacter sphaeroides	72.549	96	0.193508
-	CP001153.1	CIRCULAR|PLASMID	3143	15408	103355	DQ232586.1	38185	50475	GCA_000012905.2	Cereibacter sphaeroides	98.2356	96	11.8678
S	CP001153.1	CIRCULAR|PLASMID	15947	20732	103355	QAOT01000046.1	488	5286	GCA_003050905.1	Cereibacter azotoformans	87.196	96	4.63064
S	CP001153.1	CIRCULAR|PLASMID	21368	21482	103355	VDEK01000053.1	11071	11185	GCA_007668225.1	Cereibacter sediminicola	94.7826	96	0.111267
-	CP001153.1	CIRCULAR|PLASMID	21483	21631	103355	FZOV01000027.1	104	252	GCA_900188265.1	Cereibacter sphaeroides	99.3289	96	0.144163
-	CP001153.1	CIRCULAR|PLASMID	21640	22690	103355	FZOV01000023.1	104	1154	GCA_900188265.1	Cereibacter sphaeroides	99.334	96	1.01688
-	CP001153.1	CIRCULAR|PLASMID	26144	26554	103355	AKVW01000003.1	64353	64762	GCA_000273405.1	Cereibacter sphaeroides	94.4039	96	0.397659
-	CP001153.1	CIRCULAR|PLASMID	26555	32546	103355	DQ232587.1	1	6019	GCA_000012905.2	Cereibacter sphaeroides	97.7246	96	5.79749
-	CP001153.1	CIRCULAR|PLASMID	32913	33128	103355	DQ232586.1	72739	72955	GCA_000012905.2	Cereibacter sphaeroides	95.614	96	0.208988
-	CP001153.1	CIRCULAR|PLASMID	33129	33247	103355	DQ232587.1	6204	6328	GCA_000012905.2	Cereibacter sphaeroides	95.614	96	0.115137
-	CP001153.1	CIRCULAR|PLASMID	33317	33596	103355	DQ232587.1	6329	6610	GCA_000012905.2	Cereibacter sphaeroides	95.0783	96	0.270911
-	CP001153.1	CIRCULAR|PLASMID	33597	33761	103355	DQ232586.1	78613	78777	GCA_000012905.2	Cereibacter sphaeroides	95.0783	96	0.159644
-	CP001153.1	CIRCULAR|PLASMID	34394	44696	103355	DQ232587.1	25033	35302	GCA_000012905.2	Cereibacter sphaeroides	98.1375	96	9.96855
-	CP001153.1	CIRCULAR|PLASMID	44984	45560	103355	CP000147.2	98456	99034	GCA_000012905.2	Cereibacter sphaeroides	93.3009	96	0.55827
-	CP001153.1	CIRCULAR|PLASMID	45561	45802	103355	CP000147.2	100055	100296	GCA_000012905.2	Cereibacter sphaeroides	93.3009	96	0.234144
-	CP001153.1	CIRCULAR|PLASMID	45865	53195	103355	DQ232586.1	91639	98982	GCA_000012905.2	Cereibacter sphaeroides	97.4541	96	7.09303
-	CP001153.1	CIRCULAR|PLASMID	53196	53401	103355	FZOV01000012.1	54478	54683	GCA_900188265.1	Cereibacter sphaeroides	99.0291	96	0.199313
-	CP001153.1	CIRCULAR|PLASMID	53402	55888	103355	DQ232586.1	99112	101654	GCA_000012905.2	Cereibacter sphaeroides	96.0283	96	2.40627
S	CP001153.1	CIRCULAR|PLASMID	55889	57539	103355	QAOT01000030.1	29456	31117	GCA_003050905.1	Cereibacter azotoformans	82.0252	96	1.59741
-	CP001153.1	CIRCULAR|PLASMID	57615	59412	103355	DQ232586.1	103645	105457	GCA_000012905.2	Cereibacter sphaeroides	82.6776	96	1.73964
-	CP001153.1	CIRCULAR|PLASMID	59413	60577	103355	CBCSES010000081.1	3	1167	GCA_965138635.1	Cereibacter sphaeroides	97.1243	96	1.12718
-	CP001153.1	CIRCULAR|PLASMID	60578	63401	103355	CBCSES010000062.1	1	2824	GCA_965138635.1	Cereibacter sphaeroides	97.1243	96	2.73233
S	CP001153.1	CIRCULAR|PLASMID	63402	64572	103355	PZZW01000012.1	63175	64352	GCA_003046325.1	Cereibacter johrii	86.0949	96	1.13299
-	CP001153.1	CIRCULAR|PLASMID	64573	68610	103355	CP030273.1	71188	75225	GCA_003324715.1	Cereibacter sphaeroides	95.477	96	3.90692
-	CP001153.1	CIRCULAR|PLASMID	68611	94542	103355	DQ232586.1	218	26116	GCA_000012905.2	Cereibacter sphaeroides	97.5139	96	25.0902
-	CP001153.1	CIRCULAR|PLASMID	94543	103341	103355	DQ232586.1	26384	35182	GCA_000012905.2	Cereibacter sphaeroides	97.5139	96	8.51338
